yymmdd,dec_year,year,month,day,day_of_year,sin_doy,cos_doy,Depth,set_depths,Chl,Temp,O2,NO3,PO4,POC,PON,PP
2004-09-14,2004.7021857923498,2004,9,14,258,-0.9634705485641486,-0.26781430516217486,140.0,140,0.077,18.888,204.0,2.42,0.09,16.37,0.91,0.12
2007-08-17,2007.6246575342466,2007,8,17,229,-0.7176769136759615,-0.6963762255968726,1.0,1,0.059,27.618,207.6,0.0,0.0,21.26,4.79,4.28
2007-08-17,2007.6246575342466,2007,8,17,229,-0.7176769136759615,-0.6963762255968726,100.0,100,0.175,19.497,209.8,0.06,0.0,20.05,4.84,0.79
2007-08-17,2007.6246575342466,2007,8,17,229,-0.7176769136759615,-0.6963762255968726,120.0,120,0.156,19.303,202.8,1.12,0.0,13.68,4.09,1.15
2007-08-17,2007.6246575342466,2007,8,17,229,-0.7176769136759615,-0.6963762255968726,140.0,140,0.078,19.012,205.4,2.09,0.05,9.05,3.86,0.09
2007-08-17,2007.6246575342466,2007,8,17,229,-0.7176769136759615,-0.6963762255968726,20.0,20,0.029,25.687,205.0,0.0,0.0,26.54,4.85,5.32
2007-08-17,2007.6246575342466,2007,8,17,229,-0.7176769136759615,-0.6963762255968726,40.0,40,0.02,22.251,229.3,0.0,0.0,25.33,5.02,3.38
2007-08-17,2007.6246575342466,2007,8,17,229,-0.7176769136759615,-0.6963762255968726,60.0,60,0.068,20.875,233.2,0.0,0.0,26.94,5.98,3.21
2007-08-17,2007.6246575342466,2007,8,17,229,-0.7176769136759615,-0.6963762255968726,80.0,80,0.156,20.137,220.7,0.0,0.0,26.43,5.58,2.41
2007-09-08,2007.6849315068494,2007,9,8,251,-0.9242907221930934,-0.3816892202666586,5.0,1,0.078,26.778,202.4,0.0,0.04,20.17,5.24,7.09
2007-09-08,2007.6849315068494,2007,9,8,251,-0.9242907221930934,-0.3816892202666586,19.5,20,0.078,26.784,201.6,0.0,0.0,25.16,6.58,6.77
2007-09-08,2007.6849315068494,2007,9,8,251,-0.9242907221930934,-0.3816892202666586,40.1,40,0.127,25.569,207.5,0.0,0.0,24.86,6.97,8.18
2007-09-08,2007.6849315068494,2007,9,8,251,-0.9242907221930934,-0.3816892202666586,60.1,60,0.195,22.77,210.3,0.0,0.0,29.79,7.4,6.74
2007-09-08,2007.6849315068494,2007,9,8,251,-0.9242907221930934,-0.3816892202666586,80.5,80,0.234,21.727,229.5,0.0,0.0,19.57,6.24,2.67
2007-09-08,2007.6849315068494,2007,9,8,251,-0.9242907221930934,-0.3816892202666586,101.3,100,0.175,20.435,219.1,0.08,0.0,19.28,5.9,1.37
2007-09-08,2007.6849315068494,2007,9,8,251,-0.9242907221930934,-0.3816892202666586,121.1,120,0.088,19.751,196.5,2.37,0.09,10.66,4.45,0.3
2007-09-08,2007.6849315068494,2007,9,8,251,-0.9242907221930934,-0.3816892202666586,139.8,140,0.058,19.314,204.5,1.67,0.07,10.05,4.17,0.12
2007-10-06,2007.7616438356165,2007,10,6,279,-0.9959189961471792,0.0902516100310407,1.0,1,0.049,26.953,201.9,0.0,0.0,21.58,4.66,5.63
2007-10-06,2007.7616438356165,2007,10,6,279,-0.9959189961471792,0.0902516100310407,40.0,40,0.049,26.711,203.6,0.0,0.0,21.35,4.88,5.08
2007-10-06,2007.7616438356165,2007,10,6,279,-0.9959189961471792,0.0902516100310407,60.0,60,0.127,23.57,217.2,0.0,0.0,26.12,6.15,6.06
2007-10-06,2007.7616438356165,2007,10,6,279,-0.9959189961471792,0.0902516100310407,80.0,80,0.205,22.292,215.6,0.0,0.0,24.92,6.5,0.6
2007-10-06,2007.7616438356165,2007,10,6,279,-0.9959189961471792,0.0902516100310407,100.0,100,0.205,20.591,207.8,0.31,0.0,17.87,4.48,0.46
2007-10-06,2007.7616438356165,2007,10,6,279,-0.9959189961471792,0.0902516100310407,120.0,120,0.068,20.105,200.8,1.53,0.04,10.22,3.61,0.39
2007-10-06,2007.7616438356165,2007,10,6,279,-0.9959189961471792,0.0902516100310407,140.0,140,0.039,19.471,195.4,2.52,0.09,9.17,3.27,0.12
2007-11-14,2007.868493150685,2007,11,14,318,-0.7236440382959124,0.690173388242972,1.0,1,0.117,24.21,208.0,0.0,0.0,20.14,4.0,5.13
2007-11-14,2007.868493150685,2007,11,14,318,-0.7236440382959124,0.690173388242972,20.0,20,0.117,24.207,206.4,0.0,0.0,19.76,4.06,5.6
2007-11-14,2007.868493150685,2007,11,14,318,-0.7236440382959124,0.690173388242972,40.0,40,0.098,24.241,208.2,0.0,0.0,13.5,3.13,4.15
2007-11-14,2007.868493150685,2007,11,14,318,-0.7236440382959124,0.690173388242972,60.0,60,0.195,24.017,206.9,0.0,0.0,23.84,5.03,2.2
2007-11-14,2007.868493150685,2007,11,14,318,-0.7236440382959124,0.690173388242972,80.0,80,0.205,23.002,196.4,0.16,0.0,21.45,4.22,1.96
2007-11-14,2007.868493150685,2007,11,14,318,-0.7236440382959124,0.690173388242972,100.0,100,0.068,21.736,198.6,1.22,0.04,11.31,3.07,0.3
2007-11-14,2007.868493150685,2007,11,14,318,-0.7236440382959124,0.690173388242972,120.0,120,0.029,19.771,200.2,1.58,0.06,11.2,3.19,0.06
2007-11-14,2007.868493150685,2007,11,14,318,-0.7236440382959124,0.690173388242972,140.0,140,0.01,19.87,188.9,1.4,0.06,6.31,2.1,0.06
2007-12-06,2007.9287671232876,2007,12,6,340,-0.41719360261231697,0.9088176373395028,80.0,80,0.253,22.74,211.1,0.17,0.0,21.32,5.65,0.65
2007-12-06,2007.9287671232876,2007,12,6,340,-0.41719360261231697,0.9088176373395028,100.0,100,0.088,20.005,203.0,1.01,0.04,11.98,3.91,0.2
2007-12-06,2007.9287671232876,2007,12,6,340,-0.41719360261231697,0.9088176373395028,120.0,120,0.049,19.363,197.9,1.96,0.06,4.21,2.27,0.02
2007-12-06,2007.9287671232876,2007,12,6,340,-0.41719360261231697,0.9088176373395028,140.0,140,0.019,19.077,198.2,2.52,0.09,4.62,2.62,0.14
2007-12-06,2007.9287671232876,2007,12,6,340,-0.41719360261231697,0.9088176373395028,1.0,1,0.107,22.741,213.6,0.0,0.0,16.34,4.26,4.82
2007-12-06,2007.9287671232876,2007,12,6,340,-0.41719360261231697,0.9088176373395028,20.0,20,0.059,22.747,213.2,0.0,0.0,16.41,4.89,4.68
2007-12-06,2007.9287671232876,2007,12,6,340,-0.41719360261231697,0.9088176373395028,40.0,40,0.117,22.747,213.2,0.0,0.0,16.78,5.01,3.37
2007-12-06,2007.9287671232876,2007,12,6,340,-0.41719360261231697,0.9088176373395028,60.0,60,0.127,22.705,213.1,0.0,0.0,8.22,2.53,1.75
2008-01-17,2008.0437158469945,2008,1,17,17,0.288482432880609,0.9574851883550393,4.2,1,0.127,20.707,219.7,0.23,0.0,17.2,0.0,13.61
2008-01-17,2008.0437158469945,2008,1,17,17,0.288482432880609,0.9574851883550393,19.9,20,0.175,20.721,218.8,0.23,0.0,19.43,0.7,11.45
2008-01-17,2008.0437158469945,2008,1,17,17,0.288482432880609,0.9574851883550393,40.0,40,0.166,20.73,218.5,0.23,0.0,26.58,1.61,5.86
2008-01-17,2008.0437158469945,2008,1,17,17,0.288482432880609,0.9574851883550393,61.3,60,0.175,20.718,218.3,0.22,0.0,16.31,0.0,2.09
2008-01-17,2008.0437158469945,2008,1,17,17,0.288482432880609,0.9574851883550393,79.9,80,0.146,20.723,217.8,0.24,0.0,22.44,2.0,0.42
2008-01-17,2008.0437158469945,2008,1,17,17,0.288482432880609,0.9574851883550393,102.2,100,0.136,20.728,217.6,0.26,0.0,8.81,0.0,0.1
2008-01-17,2008.0437158469945,2008,1,17,17,0.288482432880609,0.9574851883550393,120.0,120,0.058,20.666,214.7,0.54,0.0,15.77,0.89,0.0
2008-01-17,2008.0437158469945,2008,1,17,17,0.288482432880609,0.9574851883550393,141.3,140,0.01,20.141,201.2,1.61,0.06,8.4,0.95,0.0
2008-02-12,2008.1147540983607,2008,2,12,43,0.6744436188329455,0.7383263540031065,5.5,1,0.088,20.651,220.8,0.0,0.0,20.19,4.35,5.18
2008-02-12,2008.1147540983607,2008,2,12,43,0.6744436188329455,0.7383263540031065,19.7,20,0.078,20.653,220.6,0.0,0.0,23.03,5.59,5.99
2008-02-12,2008.1147540983607,2008,2,12,43,0.6744436188329455,0.7383263540031065,39.4,40,0.097,20.724,220.6,0.0,0.0,19.51,5.53,4.83
2008-02-12,2008.1147540983607,2008,2,12,43,0.6744436188329455,0.7383263540031065,60.1,60,0.195,20.624,220.9,0.0,0.0,17.93,4.35,2.58
2008-02-12,2008.1147540983607,2008,2,12,43,0.6744436188329455,0.7383263540031065,80.4,80,0.195,20.554,220.8,0.0,0.0,17.93,4.35,1.45
2008-02-12,2008.1147540983607,2008,2,12,43,0.6744436188329455,0.7383263540031065,99.2,100,0.156,20.349,218.4,0.11,0.0,17.8,4.74,0.72
2008-02-12,2008.1147540983607,2008,2,12,43,0.6744436188329455,0.7383263540031065,119.5,120,0.088,19.431,210.1,0.68,0.0,15.85,3.84,0.32
2008-02-12,2008.1147540983607,2008,2,12,43,0.6744436188329455,0.7383263540031065,139.6,140,0.039,18.889,195.2,2.14,0.04,6.79,2.54,0.0
2008-02-23,2008.1448087431695,2008,2,23,54,0.8013610881746766,0.5981809144059165,3.5,1,0.078,20.762,222.0,0.0,0.0,18.41,6.25,1.87
2008-02-23,2008.1448087431695,2008,2,23,54,0.8013610881746766,0.5981809144059165,21.1,20,0.078,20.77,220.8,0.0,0.0,18.56,5.87,4.08
2008-02-23,2008.1448087431695,2008,2,23,54,0.8013610881746766,0.5981809144059165,40.9,40,0.117,20.64,222.8,0.0,0.0,24.1,6.4,3.71
2008-02-23,2008.1448087431695,2008,2,23,54,0.8013610881746766,0.5981809144059165,60.8,60,0.156,20.506,219.8,0.0,0.0,21.9,7.48,3.58
2008-02-23,2008.1448087431695,2008,2,23,54,0.8013610881746766,0.5981809144059165,80.9,80,0.175,20.506,221.8,0.0,0.0,19.96,6.46,1.8
2008-02-23,2008.1448087431695,2008,2,23,54,0.8013610881746766,0.5981809144059165,101.1,100,0.166,20.492,220.9,0.0,0.0,42.65,5.76,0.75
2008-02-23,2008.1448087431695,2008,2,23,54,0.8013610881746766,0.5981809144059165,120.0,120,0.146,20.43,218.0,0.24,0.0,17.16,6.19,0.35
2008-02-23,2008.1448087431695,2008,2,23,54,0.8013610881746766,0.5981809144059165,141.2,140,0.136,19.409,202.0,0.52,0.0,13.24,4.9,0.25
2008-03-13,2008.1967213114754,2008,3,13,73,0.9510565162951535,0.30901699437494745,4.7,1,0.058,20.384,221.2,0.0,0.0,35.0,6.47,4.19
2008-03-13,2008.1967213114754,2008,3,13,73,0.9510565162951535,0.30901699437494745,19.9,20,0.058,20.385,222.0,0.0,0.0,32.82,3.71,4.81
2008-03-13,2008.1967213114754,2008,3,13,73,0.9510565162951535,0.30901699437494745,39.8,40,0.068,20.383,222.9,0.0,0.0,24.26,4.31,3.35
2008-03-13,2008.1967213114754,2008,3,13,73,0.9510565162951535,0.30901699437494745,59.7,60,0.088,20.386,223.8,0.0,0.0,20.55,4.25,2.65
2008-03-13,2008.1967213114754,2008,3,13,73,0.9510565162951535,0.30901699437494745,81.1,80,0.097,20.391,224.6,0.0,0.0,20.48,3.98,1.41
2008-03-13,2008.1967213114754,2008,3,13,73,0.9510565162951535,0.30901699437494745,99.1,100,0.195,19.71,224.1,0.0,0.0,14.13,1.77,3.35
2008-03-13,2008.1967213114754,2008,3,13,73,0.9510565162951535,0.30901699437494745,121.5,120,0.185,19.292,217.0,0.65,0.0,22.04,3.55,0.25
2008-03-13,2008.1967213114754,2008,3,13,73,0.9510565162951535,0.30901699437494745,139.4,140,0.049,19.087,211.6,1.42,0.0,14.09,2.01,0.14
2008-03-25,2008.2295081967213,2008,3,25,85,0.994217906893952,0.10738134666416309,4.1,1,0.01,19.907,224.5,0.0,0.0,3.76,0.27,11.67
2008-03-25,2008.2295081967213,2008,3,25,85,0.994217906893952,0.10738134666416309,20.9,20,0.049,19.86,225.9,0.0,0.0,41.64,8.64,10.86
2008-03-25,2008.2295081967213,2008,3,25,85,0.994217906893952,0.10738134666416309,40.6,40,0.01,19.579,220.8,0.0,0.0,27.93,5.94,7.56
2008-03-25,2008.2295081967213,2008,3,25,85,0.994217906893952,0.10738134666416309,60.1,60,0.049,19.512,222.9,0.0,0.0,29.05,6.05,2.06
2008-03-25,2008.2295081967213,2008,3,25,85,0.994217906893952,0.10738134666416309,79.2,80,0.049,19.426,222.9,0.0,0.0,23.34,4.68,0.55
2008-03-25,2008.2295081967213,2008,3,25,85,0.994217906893952,0.10738134666416309,99.4,100,0.088,19.405,220.8,0.39,0.0,24.54,4.68,0.12
2008-03-25,2008.2295081967213,2008,3,25,85,0.994217906893952,0.10738134666416309,120.0,120,0.117,19.39,220.6,0.38,0.0,16.1,4.46,0.02
2008-03-25,2008.2295081967213,2008,3,25,85,0.994217906893952,0.10738134666416309,140.5,140,0.049,19.358,207.6,1.51,0.0,22.91,2.7,0.0
2008-04-15,2008.2868852459017,2008,4,15,106,0.9679377830240642,-0.25119006388481935,4.9,1,0.039,21.376,219.1,0.0,0.0,18.88,4.0,2.61
2008-04-15,2008.2868852459017,2008,4,15,106,0.9679377830240642,-0.25119006388481935,19.9,20,0.039,21.383,219.3,0.0,0.0,19.25,4.88,1.84
2008-04-15,2008.2868852459017,2008,4,15,106,0.9679377830240642,-0.25119006388481935,36.9,40,0.058,21.059,220.1,0.0,0.0,19.72,5.71,0.61
2008-04-15,2008.2868852459017,2008,4,15,106,0.9679377830240642,-0.25119006388481935,60.9,60,0.049,20.692,220.8,0.0,0.0,22.57,5.65,1.12
2008-04-15,2008.2868852459017,2008,4,15,106,0.9679377830240642,-0.25119006388481935,78.8,80,0.117,20.44,219.9,0.0,0.0,18.24,4.6,0.66
2008-04-15,2008.2868852459017,2008,4,15,106,0.9679377830240642,-0.25119006388481935,98.4,100,0.156,20.302,226.1,0.0,0.0,34.57,6.82,0.55
2008-04-15,2008.2868852459017,2008,4,15,106,0.9679377830240642,-0.25119006388481935,119.7,120,0.234,20.005,222.6,0.0,0.0,31.41,8.04,0.4
2008-05-30,2008.4098360655737,2008,5,30,151,0.5160623910158528,-0.8565509959010036,21.8,20,0.029,20.969,222.0,0.0,0.0,35.86,1.08,9.46
2008-05-30,2008.4098360655737,2008,5,30,151,0.5160623910158528,-0.8565509959010036,1.0,1,0.029,21.04,222.0,0.0,0.0,31.47,5.14,6.73
2008-05-30,2008.4098360655737,2008,5,30,151,0.5160623910158528,-0.8565509959010036,41.1,40,0.068,20.37,224.8,0.0,0.0,36.56,0.65,4.17
2008-05-30,2008.4098360655737,2008,5,30,151,0.5160623910158528,-0.8565509959010036,60.6,60,0.214,19.212,228.8,0.0,0.0,38.3,2.06,5.45
2008-05-30,2008.4098360655737,2008,5,30,151,0.5160623910158528,-0.8565509959010036,80.8,80,0.341,18.903,222.4,0.0,0.0,22.84,5.76,3.07
2008-05-30,2008.4098360655737,2008,5,30,151,0.5160623910158528,-0.8565509959010036,100.9,100,0.185,18.749,216.6,0.68,0.04,22.84,5.76,0.86
2008-05-30,2008.4098360655737,2008,5,30,151,0.5160623910158528,-0.8565509959010036,119.9,120,0.097,18.669,215.1,1.54,0.05,11.66,3.2,0.19
2008-05-30,2008.4098360655737,2008,5,30,151,0.5160623910158528,-0.8565509959010036,140.6,140,0.039,18.551,215.8,1.97,0.06,10.08,3.04,0.0
2008-08-14,2008.6174863387978,2008,8,14,227,-0.6932812268869771,-0.7206671495538615,3.4,1,0.02,26.988,199.4,0.05,0.0,20.75,4.35,4.31
2008-08-14,2008.6174863387978,2008,8,14,227,-0.6932812268869771,-0.7206671495538615,19.0,20,0.01,26.303,199.2,0.05,0.0,20.32,5.19,5.22
2008-08-14,2008.6174863387978,2008,8,14,227,-0.6932812268869771,-0.7206671495538615,39.9,40,0.039,23.082,220.7,0.05,0.0,21.92,5.18,4.66
2008-08-14,2008.6174863387978,2008,8,14,227,-0.6932812268869771,-0.7206671495538615,59.5,60,0.068,20.132,228.1,0.06,0.0,25.31,4.95,6.13
2008-08-14,2008.6174863387978,2008,8,14,227,-0.6932812268869771,-0.7206671495538615,79.4,80,0.137,19.625,219.8,0.1,0.0,26.01,6.22,4.07
2008-08-14,2008.6174863387978,2008,8,14,227,-0.6932812268869771,-0.7206671495538615,100.2,100,0.059,19.57,207.2,1.39,0.0,16.2,4.49,0.83
2008-08-14,2008.6174863387978,2008,8,14,227,-0.6932812268869771,-0.7206671495538615,119.3,120,0.029,19.177,204.1,2.0,0.04,10.18,2.98,0.15
2008-08-14,2008.6174863387978,2008,8,14,227,-0.6932812268869771,-0.7206671495538615,140.7,140,0.019,18.953,204.7,2.09,0.04,13.07,3.68,0.04
2008-09-12,2008.6967213114754,2008,9,12,256,-0.9536809966304455,-0.300819807635668,3.5,1,0.029,28.617,198.7,0.06,0.0,6.34,1.49,3.9
2008-09-12,2008.6967213114754,2008,9,12,256,-0.9536809966304455,-0.300819807635668,19.7,20,0.02,27.768,208.6,0.06,0.0,20.59,3.97,3.59
2008-09-12,2008.6967213114754,2008,9,12,256,-0.9536809966304455,-0.300819807635668,40.0,40,0.02,23.659,225.4,0.06,0.0,22.11,4.37,4.17
2008-09-12,2008.6967213114754,2008,9,12,256,-0.9536809966304455,-0.300819807635668,58.9,60,0.059,21.279,225.7,0.06,0.0,24.11,5.06,2.95
2008-09-12,2008.6967213114754,2008,9,12,256,-0.9536809966304455,-0.300819807635668,79.7,80,0.059,19.886,220.1,0.06,0.0,24.72,5.0,4.18
2008-09-12,2008.6967213114754,2008,9,12,256,-0.9536809966304455,-0.300819807635668,100.1,100,0.078,19.32,207.4,1.28,0.0,21.12,5.12,2.06
2008-09-12,2008.6967213114754,2008,9,12,256,-0.9536809966304455,-0.300819807635668,119.4,120,0.195,19.141,203.0,2.12,0.0,21.12,5.12,0.52
2009-08-15,2009.6191780821919,2009,8,15,227,-0.6932812268869771,-0.7206671495538615,3.8,1,0.977,28.517,206.6,0.0,0.0,20.5,5.26,5.64
2009-08-15,2009.6191780821919,2009,8,15,227,-0.6932812268869771,-0.7206671495538615,20.3,20,0.977,28.141,206.6,0.0,0.0,20.37,4.56,3.67
2009-08-15,2009.6191780821919,2009,8,15,227,-0.6932812268869771,-0.7206671495538615,39.5,40,0.977,25.233,206.6,0.0,0.0,31.06,6.07,4.19
2009-08-15,2009.6191780821919,2009,8,15,227,-0.6932812268869771,-0.7206671495538615,61.5,60,0.976,23.28,209.4,0.0,0.0,24.76,5.9,4.53
2009-08-15,2009.6191780821919,2009,8,15,227,-0.6932812268869771,-0.7206671495538615,80.0,80,0.976,21.67,208.7,0.0,0.04,23.48,5.48,4.4
2009-08-15,2009.6191780821919,2009,8,15,227,-0.6932812268869771,-0.7206671495538615,101.4,100,0.976,20.797,194.0,1.45,0.0,20.53,5.36,1.71
2009-08-15,2009.6191780821919,2009,8,15,227,-0.6932812268869771,-0.7206671495538615,120.2,120,0.976,20.198,196.7,1.89,0.06,12.29,3.74,0.31
2009-08-15,2009.6191780821919,2009,8,15,227,-0.6932812268869771,-0.7206671495538615,141.3,140,0.976,19.586,208.4,1.46,0.04,12.91,3.03,0.05
2009-11-08,2009.8520547945207,2009,11,8,312,-0.7909456567567774,0.6118864012687242,5.2,1,0.098,24.516,206.1,0.0,0.0,24.17,5.02,1.95
2009-11-08,2009.8520547945207,2009,11,8,312,-0.7909456567567774,0.6118864012687242,19.6,20,0.107,24.529,205.7,0.0,0.0,19.95,4.26,2.38
2009-11-08,2009.8520547945207,2009,11,8,312,-0.7909456567567774,0.6118864012687242,39.5,40,0.127,24.534,207.2,0.0,0.0,19.22,4.09,2.74
2009-11-08,2009.8520547945207,2009,11,8,312,-0.7909456567567774,0.6118864012687242,60.3,60,0.146,24.537,206.8,0.0,0.0,22.0,4.97,1.47
2009-11-08,2009.8520547945207,2009,11,8,312,-0.7909456567567774,0.6118864012687242,78.9,80,0.185,24.268,206.3,0.0,0.0,17.44,4.2,1.76
2009-11-08,2009.8520547945207,2009,11,8,312,-0.7909456567567774,0.6118864012687242,100.5,100,0.312,22.848,198.7,0.23,0.0,22.29,5.55,1.15
2009-11-08,2009.8520547945207,2009,11,8,312,-0.7909456567567774,0.6118864012687242,121.0,120,0.117,21.518,197.5,1.22,0.0,24.14,3.56,0.15
2009-11-08,2009.8520547945207,2009,11,8,312,-0.7909456567567774,0.6118864012687242,141.4,140,0.049,20.57,201.4,1.33,0.0,6.61,2.51,0.0
2009-12-09,2009.9369863013699,2009,12,9,343,-0.3697245428906732,0.9291414114031743,4.6,1,0.195,23.004,211.2,0.0,0.0,28.4,4.66,4.32
2009-12-09,2009.9369863013699,2009,12,9,343,-0.3697245428906732,0.9291414114031743,20.1,20,0.176,22.898,212.0,0.0,0.0,21.95,3.79,5.61
2009-12-09,2009.9369863013699,2009,12,9,343,-0.3697245428906732,0.9291414114031743,39.7,40,0.195,22.895,212.5,0.0,0.0,22.27,4.03,4.28
2009-12-09,2009.9369863013699,2009,12,9,343,-0.3697245428906732,0.9291414114031743,60.2,60,0.234,22.745,211.5,0.0,0.0,25.05,5.12,2.53
2009-12-09,2009.9369863013699,2009,12,9,343,-0.3697245428906732,0.9291414114031743,80.9,80,0.205,22.604,208.6,0.13,0.0,15.86,3.1,0.49
2009-12-09,2009.9369863013699,2009,12,9,343,-0.3697245428906732,0.9291414114031743,99.3,100,0.127,21.972,206.1,0.49,0.0,15.7,3.05,0.52
2009-12-09,2009.9369863013699,2009,12,9,343,-0.3697245428906732,0.9291414114031743,120.3,120,0.078,20.593,194.8,1.44,0.0,8.95,1.61,0.0
2009-12-09,2009.9369863013699,2009,12,9,343,-0.3697245428906732,0.9291414114031743,141.3,140,0.039,19.794,202.7,1.63,0.04,6.91,1.71,0.0
2010-02-24,2010.1479452054793,2010,2,24,55,0.8115390590073611,0.5842981736283684,79.6,80,0.243,18.471,220.5,1.78,0.04,16.87,4.16,3.29
2010-02-24,2010.1479452054793,2010,2,24,55,0.8115390590073611,0.5842981736283684,119.9,120,0.175,18.507,220.9,2.01,0.05,13.16,3.4,0.44
2010-02-24,2010.1479452054793,2010,2,24,55,0.8115390590073611,0.5842981736283684,139.8,140,0.156,18.481,220.6,2.05,0.04,23.49,5.28,0.06
2010-03-25,2010.227397260274,2010,3,25,84,0.9922222094179323,0.12447926388678915,60.2,60,0.361,18.817,227.6,0.21,0.0,26.97,7.45,2.12
2010-03-25,2010.227397260274,2010,3,25,84,0.9922222094179323,0.12447926388678915,80.2,80,0.273,18.504,222.7,0.92,0.0,23.52,6.18,0.75
2010-03-25,2010.227397260274,2010,3,25,84,0.9922222094179323,0.12447926388678915,100.9,100,0.166,18.486,222.4,1.64,0.04,15.94,4.51,1.51
2010-03-25,2010.227397260274,2010,3,25,84,0.9922222094179323,0.12447926388678915,119.9,120,0.078,18.46,220.0,1.64,0.05,13.94,3.72,0.09
2010-03-25,2010.227397260274,2010,3,25,84,0.9922222094179323,0.12447926388678915,140.8,140,0.058,18.407,217.6,2.0,0.06,10.06,3.18,0.42
2010-04-07,2010.2630136986302,2010,4,7,97,0.9951053111006976,-0.09882013873287143,79.1,80,0.438,18.394,230.1,0.87,0.0,49.2,9.88,0.0
2010-04-07,2010.2630136986302,2010,4,7,97,0.9951053111006976,-0.09882013873287143,100.1,100,0.205,18.377,227.8,1.17,0.0,27.52,6.35,0.17
2010-04-07,2010.2630136986302,2010,4,7,97,0.9951053111006976,-0.09882013873287143,119.6,120,0.185,18.372,227.6,1.29,0.0,37.62,7.06,0.0
2010-04-07,2010.2630136986302,2010,4,7,97,0.9951053111006976,-0.09882013873287143,140.0,140,0.185,18.358,226.2,1.34,0.0,11.13,3.35,0.09
2010-04-22,2010.304109589041,2010,4,22,112,0.9368813462954315,-0.3496474552512284,4.0,1,0.068,20.086,225.5,0.2,0.0,23.34,5.06,2.45
2010-04-22,2010.304109589041,2010,4,22,112,0.9368813462954315,-0.3496474552512284,21.0,20,0.068,20.09,225.7,0.19,0.0,26.18,5.59,2.83
2010-04-22,2010.304109589041,2010,4,22,112,0.9368813462954315,-0.3496474552512284,40.3,40,0.078,20.086,227.0,0.19,0.0,20.54,4.65,4.06
2010-04-22,2010.304109589041,2010,4,22,112,0.9368813462954315,-0.3496474552512284,59.6,60,0.166,20.055,225.6,0.2,0.0,25.16,5.82,3.77
2010-04-22,2010.304109589041,2010,4,22,112,0.9368813462954315,-0.3496474552512284,79.8,80,0.487,19.327,214.4,0.87,0.0,28.62,6.82,6.21
2010-04-22,2010.304109589041,2010,4,22,112,0.9368813462954315,-0.3496474552512284,101.4,100,0.224,19.033,211.0,1.78,0.04,11.58,3.7,0.97
2010-04-22,2010.304109589041,2010,4,22,112,0.9368813462954315,-0.3496474552512284,121.0,120,0.068,18.912,211.1,2.22,0.04,7.14,2.23,0.24
2010-04-22,2010.304109589041,2010,4,22,112,0.9368813462954315,-0.3496474552512284,139.1,140,0.039,18.76,210.6,2.41,0.04,5.0,2.17,0.07
2010-05-14,2010.3643835616438,2010,5,14,134,0.7412220108485958,-0.6712599575675313,4.9,1,0.078,20.3,228.8,0.2,0.0,52.9,7.04,9.73
2010-05-14,2010.3643835616438,2010,5,14,134,0.7412220108485958,-0.6712599575675313,20.2,20,0.097,20.304,229.6,0.19,0.0,55.24,7.98,9.39
2010-05-14,2010.3643835616438,2010,5,14,134,0.7412220108485958,-0.6712599575675313,40.8,40,0.127,19.313,242.2,0.19,0.0,53.28,5.92,5.84
2010-05-14,2010.3643835616438,2010,5,14,134,0.7412220108485958,-0.6712599575675313,60.4,60,0.214,19.021,233.6,0.22,0.0,54.3,9.03,3.29
2010-05-14,2010.3643835616438,2010,5,14,134,0.7412220108485958,-0.6712599575675313,79.9,80,0.38,18.763,221.6,1.32,0.0,25.29,6.27,2.74
2010-05-14,2010.3643835616438,2010,5,14,134,0.7412220108485958,-0.6712599575675313,100.5,100,0.175,18.498,215.0,2.58,0.09,16.17,4.4,0.36
2010-06-23,2010.4739726027397,2010,6,23,174,0.1457991969198751,-0.9893142039703663,2.4,1,0.059,27.176,208.7,0.2,0.0,24.54,5.1,9.17
2010-06-23,2010.4739726027397,2010,6,23,174,0.1457991969198751,-0.9893142039703663,19.9,20,0.068,22.82,228.0,0.2,0.0,29.44,6.05,7.78
2010-06-23,2010.4739726027397,2010,6,23,174,0.1457991969198751,-0.9893142039703663,39.8,40,0.117,20.044,242.6,0.2,0.0,27.16,4.96,6.42
2010-06-23,2010.4739726027397,2010,6,23,174,0.1457991969198751,-0.9893142039703663,59.8,60,0.224,19.478,226.3,0.19,0.0,37.81,6.68,5.23
2010-06-23,2010.4739726027397,2010,6,23,174,0.1457991969198751,-0.9893142039703663,79.7,80,0.39,18.738,222.4,0.59,0.0,39.96,7.95,4.79
2010-06-23,2010.4739726027397,2010,6,23,174,0.1457991969198751,-0.9893142039703663,99.9,100,0.292,18.531,217.2,1.88,0.0,17.14,4.64,0.75
2010-06-23,2010.4739726027397,2010,6,23,174,0.1457991969198751,-0.9893142039703663,120.0,120,0.117,18.417,214.1,2.67,0.0,9.91,3.12,0.06
2010-07-24,2010.558904109589,2010,7,24,205,-0.37770796520396466,-0.9259247771938499,5.1,1,0.039,28.419,200.5,0.0,0.0,21.53,3.71,3.9
2010-07-24,2010.558904109589,2010,7,24,205,-0.37770796520396466,-0.9259247771938499,21.6,20,0.029,27.324,205.0,0.0,0.0,31.09,4.68,4.06
2010-07-24,2010.558904109589,2010,7,24,205,-0.37770796520396466,-0.9259247771938499,39.8,40,0.039,23.08,238.1,0.0,0.0,33.88,4.41,4.21
