yymmdd,day_of_year,Depth,Chl,Temp,Sal,O2,NO3,PO4,POC,PON,POP,TOC,TON,TOP,BAC,PP
1991-05-14,134.0,1.0,0.034,20.446,36.655,231.3,0.0,0.0,42.09,5.55,#N/A,#N/A,#N/A,#N/A,5.0,6.04
1991-05-14,134.0,20.0,0.06,20.088,36.65,232.7,0.0,0.0,54.83,6.89,#N/A,#N/A,#N/A,#N/A,4.7,6.62
1991-05-14,134.0,40.0,0.12,19.157,36.608,238.6,0.0,0.0,35.68,6.76,#N/A,#N/A,#N/A,#N/A,6.1,6.84
1991-05-14,134.0,60.0,0.12,19.157,36.608,238.6,0.0,0.0,35.68,6.76,#N/A,#N/A,#N/A,#N/A,6.1,3.15
1991-05-14,134.0,80.0,0.288,18.726,36.613,229.7,0.53,0.0,26.04,6.27,#N/A,#N/A,#N/A,#N/A,6.6,4.0
1991-05-14,134.0,100.0,0.091,18.704,36.599,228.4,0.84,0.0,16.19,3.33,#N/A,#N/A,#N/A,#N/A,5.2,0.54
1991-05-14,134.0,120.0,0.041,18.682,36.604,225.4,1.04,0.05,15.63,2.72,#N/A,#N/A,#N/A,#N/A,4.9,0.1
1991-05-14,134.0,140.0,0.013,18.659,36.605,227.2,1.06,0.05,13.49,2.23,#N/A,#N/A,#N/A,#N/A,2.5,0.02
1991-06-19,170.0,1.0,0.024,25.458,36.702,215.0,0.0,0.0,35.05,5.44,#N/A,#N/A,#N/A,#N/A,3.3,2.98
1991-06-19,170.0,20.0,0.037,23.901,36.749,225.2,0.0,0.0,27.41,4.09,#N/A,#N/A,#N/A,#N/A,1.5,4.34
1991-06-19,170.0,40.0,0.126,21.034,36.704,235.9,0.0,0.0,34.86,4.94,#N/A,#N/A,#N/A,#N/A,2.2,4.5
1991-06-19,170.0,60.0,0.126,21.203,36.704,235.9,0.0,0.0,34.86,4.94,#N/A,#N/A,#N/A,#N/A,2.2,5.49
1991-06-19,170.0,80.0,0.135,20.128,36.698,231.3,0.0,0.0,36.6,4.7,#N/A,#N/A,#N/A,#N/A,8.1,-999.0
1991-06-19,170.0,100.0,0.132,19.592,36.665,226.5,0.0,0.0,27.25,4.81,#N/A,#N/A,#N/A,#N/A,2.5,1.88
1991-06-19,170.0,120.0,0.076,19.342,36.659,221.8,0.44,0.0,20.3,3.71,#N/A,#N/A,#N/A,#N/A,3.8,0.92
1991-06-19,170.0,140.0,0.018,19.212,36.638,218.1,1.26,0.0,13.21,2.24,#N/A,#N/A,#N/A,#N/A,3.4,0.11
1991-07-16,197.0,1.0,0.022,27.445,36.457,213.5,0.0,0.0,35.46,5.45,0.011,#N/A,#N/A,#N/A,2.6,4.61
1991-07-16,197.0,20.0,0.041,26.527,36.642,234.7,0.0,0.0,40.5,6.55,0.01,#N/A,#N/A,#N/A,7.3,4.93
1991-07-16,197.0,40.0,0.035,21.966,36.674,238.9,0.0,0.0,25.47,3.84,0.012,#N/A,#N/A,#N/A,3.6,4.99
1991-07-16,197.0,60.0,0.175,20.735,36.663,226.4,0.0,0.0,39.79,5.93,0.014,#N/A,#N/A,#N/A,4.2,5.02
1991-07-16,197.0,80.0,0.618,20.045,36.647,219.2,0.45,0.0,32.1,6.41,0.013,#N/A,#N/A,#N/A,5.9,3.65
1991-07-16,197.0,100.0,0.363,19.471,36.62,214.8,1.4,0.06,21.5,3.84,0.013,#N/A,#N/A,#N/A,4.2,2.47
1991-07-16,197.0,120.0,0.231,19.063,36.614,213.9,1.75,0.08,23.17,2.86,0.01,#N/A,#N/A,#N/A,4.5,0.15
1991-07-16,197.0,140.0,0.053,18.789,36.599,216.0,2.29,0.11,22.52,2.36,0.006,#N/A,#N/A,#N/A,2.1,0.37
1991-09-11,254.0,1.0,0.091,26.424,36.266,206.4,0.0,0.0,35.22,4.82,0.009,#N/A,#N/A,#N/A,4.0,2.46
1991-09-11,254.0,20.0,0.081,26.496,36.43,207.1,0.0,0.0,30.89,4.56,0.004,#N/A,#N/A,#N/A,5.7,1.87
1991-09-11,254.0,40.0,0.088,23.397,36.538,232.9,0.0,0.0,30.25,4.68,0.004,#N/A,#N/A,#N/A,4.8,1.6
1991-09-11,254.0,60.0,0.132,21.171,36.678,243.0,0.0,0.0,43.57,6.1,0.027,#N/A,#N/A,#N/A,6.8,1.91
1991-09-11,254.0,80.0,0.224,21.355,36.638,228.9,0.0,0.0,51.37,7.64,0.009,#N/A,#N/A,#N/A,6.8,0.58
1991-09-11,254.0,100.0,0.146,19.726,36.631,217.6,0.23,0.0,31.41,5.7,0.008,#N/A,#N/A,#N/A,6.5,0.34
1991-09-11,254.0,120.0,0.204,19.013,36.617,210.7,1.36,0.05,25.46,5.4,0.009,#N/A,#N/A,#N/A,4.0,0.36
1991-09-11,254.0,140.0,0.116,18.854,36.602,211.2,1.92,0.07,21.33,4.29,0.01,#N/A,#N/A,#N/A,3.6,0.16
1991-10-08,281.0,1.0,0.0,25.772,36.496,210.8,0.0,0.0,31.24,5.18,0.01,#N/A,#N/A,#N/A,4.3,2.01
1991-10-08,281.0,20.0,0.017,25.173,36.584,210.5,0.0,0.0,25.66,4.2,0.003,#N/A,#N/A,#N/A,4.1,3.28
1991-10-08,281.0,40.0,0.042,24.828,36.663,214.3,0.0,0.0,26.14,4.69,0.009,#N/A,#N/A,#N/A,5.7,2.51
1991-10-08,281.0,60.0,0.106,21.439,36.625,237.7,0.0,0.0,32.41,5.17,0.011,#N/A,#N/A,#N/A,6.3,1.66
1991-10-08,281.0,80.0,0.163,20.144,36.675,226.7,0.0,0.0,27.86,5.29,0.008,#N/A,#N/A,#N/A,4.8,0.89
1991-10-08,281.0,100.0,0.143,19.569,36.637,230.2,0.06,0.0,29.97,5.66,0.007,#N/A,#N/A,#N/A,3.5,1.35
1991-10-08,281.0,120.0,0.109,19.185,36.613,213.6,0.81,0.0,22.11,4.07,0.007,#N/A,#N/A,#N/A,3.1,0.16
1991-10-08,281.0,140.0,0.087,18.976,36.613,210.2,1.38,0.0,11.17,3.09,0.006,#N/A,#N/A,#N/A,2.3,0.02
1991-11-12,316.0,1.0,0.02,23.381,36.598,217.1,0.0,0.0,19.66,3.28,0.008,#N/A,#N/A,#N/A,4.4,3.13
1991-11-12,316.0,20.0,0.028,23.376,36.578,217.1,0.0,0.0,22.5,4.31,0.008,#N/A,#N/A,#N/A,4.0,4.0
1991-11-12,316.0,40.0,0.057,23.229,36.614,225.2,0.0,0.0,19.57,3.28,0.008,#N/A,#N/A,#N/A,5.0,3.64
1991-11-12,316.0,60.0,0.099,22.291,36.632,226.4,0.0,0.0,21.36,4.18,0.01,#N/A,#N/A,#N/A,5.0,3.03
1991-11-12,316.0,80.0,0.147,19.881,36.63,217.5,0.22,0.0,18.63,3.27,0.008,#N/A,#N/A,#N/A,4.7,2.46
1991-11-12,316.0,100.0,0.177,19.449,36.62,210.9,0.81,0.0,17.9,3.34,0.007,#N/A,#N/A,#N/A,3.2,-0.46
1991-11-12,316.0,120.0,0.079,19.141,36.62,207.9,2.1,0.06,11.71,2.24,0.008,#N/A,#N/A,#N/A,2.3,0.36
1991-11-12,316.0,140.0,0.06,18.843,36.589,206.8,2.74,0.11,6.16,1.14,0.004,#N/A,#N/A,#N/A,1.9,0.05
1991-12-09,343.0,1.0,0.061,22.796,36.804,219.9,0.0,0.0,24.65,4.86,0.009,#N/A,#N/A,#N/A,4.5,3.86
1991-12-09,343.0,20.0,0.061,22.698,36.784,222.0,0.0,0.0,18.21,4.0,0.009,#N/A,#N/A,#N/A,3.8,3.17
1991-12-09,343.0,40.0,0.084,22.682,36.775,217.4,0.0,0.0,21.7,3.87,0.009,#N/A,#N/A,#N/A,5.4,2.69
1991-12-09,343.0,60.0,0.071,22.685,36.775,218.1,0.0,0.0,18.75,3.63,0.012,#N/A,#N/A,#N/A,4.6,2.03
1991-12-09,343.0,80.0,0.099,22.664,36.776,218.0,0.0,0.0,16.44,3.39,0.012,#N/A,#N/A,#N/A,4.4,1.64
1991-12-09,343.0,100.0,0.143,20.172,36.654,220.4,0.0,0.0,16.02,3.81,0.016,#N/A,#N/A,#N/A,3.6,2.12
1991-12-09,343.0,120.0,0.053,19.52,36.642,214.1,0.45,0.0,10.86,2.46,0.005,#N/A,#N/A,#N/A,3.6,-0.32
1991-12-09,343.0,140.0,0.053,19.22,36.649,209.1,0.81,0.0,9.99,1.96,0.006,#N/A,#N/A,#N/A,2.8,0.01
1992-01-09,9.0,1.0,0.266,20.732,36.697,221.8,0.07,0.0,25.87,4.47,0.011,#N/A,#N/A,#N/A,4.8,10.49
1992-01-09,9.0,20.0,0.283,20.738,36.696,221.9,0.07,0.0,24.06,3.84,0.011,#N/A,#N/A,#N/A,6.3,9.36
1992-01-09,9.0,40.0,0.284,20.74,36.693,221.0,0.08,0.0,23.09,4.09,0.01,#N/A,#N/A,#N/A,4.4,4.58
1992-01-09,9.0,60.0,0.246,20.745,36.701,221.7,0.09,0.0,23.86,3.66,0.012,#N/A,#N/A,#N/A,5.5,1.49
1992-01-09,9.0,80.0,0.145,20.75,36.719,225.7,0.12,0.0,20.78,4.09,0.012,#N/A,#N/A,#N/A,4.6,0.12
1992-01-09,9.0,100.0,0.272,20.791,36.72,220.5,0.12,0.0,20.8,4.04,0.012,#N/A,#N/A,#N/A,4.8,0.25
1992-01-09,9.0,120.0,0.147,20.768,36.721,218.6,0.31,0.0,19.15,5.03,0.01,#N/A,#N/A,#N/A,4.7,-0.02
1992-01-09,9.0,140.0,0.017,20.217,36.687,209.5,1.08,0.0,6.89,1.84,0.005,#N/A,#N/A,#N/A,3.1,0.01
1992-01-28,28.0,1.0,0.223,19.647,36.63,229.3,0.57,0.0,20.83,4.55,#N/A,#N/A,#N/A,#N/A,4.0,13.1
1992-01-28,28.0,20.0,0.215,19.652,36.644,225.7,0.58,0.0,24.18,6.3,#N/A,#N/A,#N/A,#N/A,6.2,12.56
1992-01-28,28.0,40.0,0.238,19.636,36.629,224.0,0.59,0.0,23.7,5.68,#N/A,#N/A,#N/A,#N/A,3.5,7.4
1992-01-28,28.0,60.0,0.211,19.653,36.631,224.3,0.59,0.0,22.69,3.43,#N/A,#N/A,#N/A,#N/A,5.5,2.88
1992-01-28,28.0,80.0,0.204,19.664,36.649,223.8,0.58,0.0,27.48,6.81,#N/A,#N/A,#N/A,#N/A,5.7,1.08
1992-01-28,28.0,100.0,0.219,19.668,36.63,225.8,0.59,0.0,21.23,4.93,#N/A,#N/A,#N/A,#N/A,4.4,0.28
1992-01-28,28.0,120.0,0.151,19.613,36.635,225.0,0.59,0.03,41.13,11.31,#N/A,#N/A,#N/A,#N/A,5.6,0.12
1992-01-28,28.0,140.0,0.235,19.612,36.642,226.0,0.58,0.0,49.48,6.68,#N/A,#N/A,#N/A,#N/A,6.3,-0.02
1992-02-13,44.0,1.0,0.302,19.368,36.677,224.7,0.65,0.0,23.02,5.15,0.013,#N/A,#N/A,#N/A,5.9,15.77
1992-02-13,44.0,20.0,0.322,19.321,36.681,226.2,0.65,0.0,27.09,5.46,0.014,#N/A,#N/A,#N/A,6.0,16.35
1992-02-13,44.0,40.0,0.322,19.287,36.673,224.1,0.63,0.0,25.06,5.37,0.014,#N/A,#N/A,#N/A,6.5,11.8
1992-02-13,44.0,60.0,0.302,19.29,36.672,224.9,0.64,0.0,21.39,4.33,0.013,#N/A,#N/A,#N/A,6.4,4.86
1992-02-13,44.0,80.0,0.293,19.307,36.675,227.3,0.63,0.0,17.65,4.21,0.012,#N/A,#N/A,#N/A,6.4,1.11
1992-02-13,44.0,100.0,0.253,19.306,36.673,225.2,0.62,0.0,18.72,3.87,0.014,#N/A,#N/A,#N/A,6.0,0.43
1992-02-13,44.0,120.0,0.211,19.279,36.669,227.1,0.59,0.0,15.25,4.01,0.019,#N/A,#N/A,#N/A,5.9,0.21
1992-02-13,44.0,140.0,0.106,19.236,36.663,221.7,0.9,0.0,10.85,2.76,0.011,#N/A,#N/A,#N/A,5.0,0.08
1992-02-25,56.0,1.0,0.173,19.771,36.705,230.0,0.0,0.0,34.24,6.79,0.012,#N/A,#N/A,#N/A,5.8,10.89
1992-02-25,56.0,20.0,0.181,19.495,36.702,230.7,0.07,0.0,35.16,7.1,0.012,#N/A,#N/A,#N/A,3.8,8.62
1992-02-25,56.0,40.0,0.173,19.269,36.674,224.2,0.71,0.0,19.9,5.17,0.012,#N/A,#N/A,#N/A,4.5,8.22
1992-02-25,56.0,60.0,0.091,19.257,36.668,224.6,0.79,0.0,12.18,3.62,0.012,#N/A,#N/A,#N/A,4.4,4.66
1992-02-25,56.0,80.0,0.046,19.256,36.653,225.1,0.76,0.05,11.5,3.78,0.009,#N/A,#N/A,#N/A,3.4,1.35
1992-02-25,56.0,100.0,0.025,19.238,36.662,221.3,1.19,0.04,7.08,2.47,0.008,#N/A,#N/A,#N/A,4.4,0.48
1992-02-25,56.0,120.0,0.041,19.098,36.653,225.6,1.07,0.04,7.46,2.54,0.01,#N/A,#N/A,#N/A,3.7,0.08
1992-02-25,56.0,140.0,0.036,19.02,36.704,223.0,0.94,0.04,7.46,2.54,0.012,#N/A,#N/A,#N/A,4.6,0.03
1992-03-10,70.0,1.0,0.113,19.659,36.659,229.2,0.0,0.0,25.07,4.79,0.009,#N/A,#N/A,#N/A,7.3,12.78
1992-03-10,70.0,20.0,0.109,19.647,36.663,229.9,0.0,0.0,24.31,4.43,0.014,#N/A,#N/A,#N/A,6.5,19.45
1992-03-10,70.0,40.0,0.143,19.604,36.688,228.6,0.0,0.0,28.48,5.42,0.012,#N/A,#N/A,#N/A,7.0,12.27
1992-03-10,70.0,60.0,0.227,19.307,36.692,230.3,0.0,0.0,29.45,5.54,0.016,#N/A,#N/A,#N/A,5.9,9.02
1992-03-10,70.0,80.0,0.181,19.358,36.72,228.0,0.0,0.0,28.38,5.8,0.024,#N/A,#N/A,#N/A,7.0,3.22
1992-03-10,70.0,100.0,0.181,19.276,36.715,225.0,0.42,0.0,19.6,3.96,0.014,#N/A,#N/A,#N/A,5.9,1.25
1992-03-10,70.0,120.0,0.068,19.197,36.714,222.6,0.66,0.0,13.94,3.15,0.016,#N/A,#N/A,#N/A,5.1,0.48
1992-03-10,70.0,140.0,0.053,19.136,36.713,219.6,0.98,0.0,9.18,2.42,0.008,#N/A,#N/A,#N/A,5.0,0.28
1992-03-19,79.0,1.0,0.197,19.935,36.732,224.2,0.0,0.09,36.08,9.25,0.019,#N/A,#N/A,#N/A,#N/A,23.98
1992-03-19,79.0,20.0,0.197,19.063,36.73,224.7,0.0,0.0,29.18,6.92,0.022,#N/A,#N/A,#N/A,#N/A,24.97
1992-03-19,79.0,40.0,0.219,19.059,36.733,224.9,0.0,0.0,23.37,5.37,0.02,#N/A,#N/A,#N/A,#N/A,16.06
1992-03-19,79.0,60.0,0.068,18.963,36.733,225.3,0.0,0.0,19.47,5.11,0.009,#N/A,#N/A,#N/A,#N/A,6.65
1992-03-19,79.0,80.0,0.03,18.948,36.663,215.4,0.88,0.04,17.76,4.14,0.007,#N/A,#N/A,#N/A,#N/A,2.83
1992-03-19,79.0,100.0,0.023,19.161,36.648,217.7,1.06,0.04,16.7,4.78,0.006,#N/A,#N/A,#N/A,#N/A,0.68
1992-03-19,79.0,120.0,0.025,19.122,36.656,217.9,1.11,0.04,13.17,3.68,0.011,#N/A,#N/A,#N/A,#N/A,0.22
1992-03-19,79.0,140.0,0.009,19.108,36.682,222.6,0.81,0.04,21.24,6.08,0.005,#N/A,#N/A,#N/A,#N/A,0.0
1992-04-12,103.0,1.0,0.133,20.037,36.743,231.9,0.0,0.0,32.67,6.3,#N/A,#N/A,#N/A,#N/A,4.6,11.5
1992-04-12,103.0,20.0,0.151,19.539,36.735,233.0,0.0,0.0,39.63,6.75,#N/A,#N/A,#N/A,#N/A,5.1,13.32
1992-04-12,103.0,40.0,0.227,19.456,36.733,231.1,0.0,0.0,39.22,6.43,#N/A,#N/A,#N/A,#N/A,5.3,10.33
1992-04-12,103.0,60.0,0.433,19.438,36.722,226.1,0.33,0.0,40.98,8.56,#N/A,#N/A,#N/A,#N/A,5.9,10.05
1992-04-12,103.0,80.0,0.113,19.435,36.738,225.2,0.4,0.0,14.43,4.23,#N/A,#N/A,#N/A,#N/A,6.7,2.17
1992-04-12,103.0,100.0,0.174,19.449,36.728,225.9,0.39,0.0,20.47,5.46,#N/A,#N/A,#N/A,#N/A,4.4,0.51
1992-04-12,103.0,120.0,0.274,19.436,36.735,225.9,0.38,0.0,27.65,6.37,#N/A,#N/A,#N/A,#N/A,4.8,-0.01
1992-04-12,103.0,140.0,0.265,19.43,36.73,226.5,0.38,0.0,21.81,5.65,#N/A,#N/A,#N/A,#N/A,6.1,0.02
1992-04-21,112.0,1.0,0.058,20.288,36.786,226.8,0.0,0.0,28.36,5.26,#N/A,#N/A,#N/A,#N/A,4.5,7.28
1992-04-21,112.0,20.0,0.055,20.134,36.767,227.0,0.0,0.0,30.87,5.33,#N/A,#N/A,#N/A,#N/A,5.7,9.04
1992-04-21,112.0,40.0,0.07,19.936,36.756,227.2,0.0,0.0,28.94,5.26,#N/A,#N/A,#N/A,#N/A,5.9,7.7
1992-04-21,112.0,60.0,0.121,19.847,36.747,227.0,0.0,0.0,33.42,5.92,#N/A,#N/A,#N/A,#N/A,6.8,6.86
1992-04-21,112.0,80.0,0.236,19.506,36.712,220.7,0.34,0.0,30.69,6.89,#N/A,#N/A,#N/A,#N/A,7.8,2.37
1992-04-21,112.0,100.0,0.161,19.5,36.698,222.6,0.53,0.0,24.05,5.01,#N/A,#N/A,#N/A,#N/A,5.3,1.07
1992-04-21,112.0,120.0,0.042,19.31,36.685,223.9,0.54,0.0,12.09,2.99,#N/A,#N/A,#N/A,#N/A,6.3,0.18
1992-04-21,112.0,140.0,0.017,19.096,36.668,226.4,0.45,0.0,8.7,2.34,#N/A,#N/A,#N/A,#N/A,3.5,-0.02
1992-05-05,126.0,1.0,0.025,21.126,36.792,223.1,0.0,0.0,21.09,3.65,#N/A,#N/A,#N/A,#N/A,4.1,2.57
1992-05-05,126.0,20.0,0.023,21.007,36.791,221.9,0.0,0.0,25.83,4.04,#N/A,#N/A,#N/A,#N/A,3.6,3.44
1992-05-05,126.0,40.0,0.033,21.046,36.801,221.8,0.0,0.0,24.58,4.29,#N/A,#N/A,#N/A,#N/A,3.9,3.52
1992-05-05,126.0,60.0,0.129,20.447,36.767,222.1,0.0,0.0,27.08,5.65,#N/A,#N/A,#N/A,#N/A,4.4,3.01
1992-05-05,126.0,80.0,0.395,20.124,36.767,219.9,0.0,0.0,36.03,7.8,#N/A,#N/A,#N/A,#N/A,6.1,2.94
1992-05-05,126.0,100.0,0.406,19.504,36.766,219.6,0.0,0.0,38.71,8.57,#N/A,#N/A,#N/A,#N/A,5.5,2.79
1992-05-05,126.0,120.0,0.379,19.836,36.725,219.2,0.13,0.0,34.75,7.8,#N/A,#N/A,#N/A,#N/A,6.7,3.47
1992-05-05,126.0,140.0,0.208,19.338,36.68,223.3,0.23,0.0,22.54,5.26,#N/A,#N/A,#N/A,#N/A,6.1,0.6
1992-05-19,140.0,1.0,0.042,21.867,36.71,223.8,0.0,0.0,30.13,5.06,#N/A,#N/A,#N/A,#N/A,#N/A,3.62
1992-05-19,140.0,20.0,0.058,21.434,36.704,225.8,0.0,0.0,36.29,5.97,#N/A,#N/A,#N/A,#N/A,#N/A,3.4
1992-05-19,140.0,40.0,0.058,20.126,36.718,231.7,0.0,0.0,30.44,5.13,#N/A,#N/A,#N/A,#N/A,#N/A,2.23
1992-05-19,140.0,60.0,0.095,19.687,36.71,232.2,0.0,0.0,34.38,6.16,#N/A,#N/A,#N/A,#N/A,#N/A,3.1
1992-05-19,140.0,80.0,0.255,19.35,36.691,228.3,0.0,0.0,38.61,7.96,#N/A,#N/A,#N/A,#N/A,#N/A,3.09
1992-05-19,140.0,100.0,0.189,19.201,36.682,221.7,0.61,0.0,27.55,6.55,#N/A,#N/A,#N/A,#N/A,#N/A,0.58
1992-05-19,140.0,120.0,0.085,19.078,36.676,219.7,1.03,0.0,18.1,4.09,#N/A,#N/A,#N/A,#N/A,#N/A,0.06
1992-05-19,140.0,140.0,0.066,18.924,36.666,219.9,1.2,0.04,12.76,2.99,#N/A,#N/A,#N/A,#N/A,#N/A,0.07
1992-06-17,169.0,1.0,0.041,23.661,36.398,215.8,0.0,0.0,32.18,4.43,#N/A,#N/A,#N/A,#N/A,6.4,4.19
1992-06-17,169.0,20.0,0.067,23.181,36.46,217.7,0.0,0.0,23.75,4.16,#N/A,#N/A,#N/A,#N/A,6.9,4.17
1992-06-17,169.0,40.0,0.057,20.429,36.697,232.1,0.0,0.0,22.67,3.97,#N/A,#N/A,#N/A,#N/A,6.4,5.68
1992-06-17,169.0,60.0,0.104,19.7,36.707,220.8,0.0,0.0,19.98,3.07,#N/A,#N/A,#N/A,#N/A,4.6,4.72
1992-06-17,169.0,80.0,0.31,19.377,36.62,216.7,0.0,0.0,28.45,5.52,#N/A,#N/A,#N/A,#N/A,5.4,4.78
1992-06-17,169.0,100.0,0.111,18.773,36.607,213.8,1.1,0.0,16.96,2.87,#N/A,#N/A,#N/A,#N/A,4.7,0.97
1992-06-17,169.0,120.0,0.057,18.743,36.618,215.2,1.84,0.07,9.96,2.09,#N/A,#N/A,#N/A,#N/A,2.3,0.17
1992-06-17,169.0,140.0,0.005,18.758,36.644,220.7,1.49,0.04,8.18,1.26,#N/A,#N/A,#N/A,#N/A,2.8,0.03
1992-07-14,196.0,1.0,0.034,26.52,36.37,206.9,0.0,0.0,29.84,3.57,#N/A,#N/A,#N/A,#N/A,4.6,3.69
1992-07-14,196.0,20.0,0.032,25.447,36.371,212.8,0.0,0.0,22.9,3.12,#N/A,#N/A,#N/A,#N/A,5.3,3.39
1992-07-14,196.0,40.0,0.045,21.829,36.714,235.9,0.0,0.0,27.19,3.63,#N/A,#N/A,#N/A,#N/A,6.1,4.03
1992-07-14,196.0,60.0,0.071,20.636,36.754,235.1,0.0,0.0,24.72,3.75,#N/A,#N/A,#N/A,#N/A,6.7,4.67
1992-07-14,196.0,80.0,0.12,20.297,36.727,221.1,0.0,0.0,16.77,2.45,#N/A,#N/A,#N/A,#N/A,6.3,2.61
1992-07-14,196.0,100.0,0.177,19.554,36.672,219.9,0.0,0.0,20.46,3.75,#N/A,#N/A,#N/A,#N/A,4.8,1.71
1992-07-14,196.0,120.0,0.167,19.135,36.63,212.2,0.59,0.0,16.47,3.29,#N/A,#N/A,#N/A,#N/A,3.7,1.25
1992-07-14,196.0,140.0,0.078,18.911,36.63,206.2,1.54,0.0,9.06,1.79,#N/A,#N/A,#N/A,#N/A,2.7,0.08
1992-08-18,231.0,1.0,0.043,28.327,36.449,201.9,0.0,0.11,24.02,3.2,#N/A,#N/A,#N/A,#N/A,4.4,2.67
1992-08-18,231.0,20.0,0.062,25.082,36.4,219.3,0.0,0.05,27.61,4.14,#N/A,#N/A,#N/A,#N/A,6.3,3.8
1992-08-18,231.0,40.0,0.066,23.831,36.617,223.1,0.0,0.0,25.41,3.93,#N/A,#N/A,#N/A,#N/A,5.5,3.07
1992-08-18,231.0,60.0,0.093,22.673,36.864,224.4,0.0,0.04,22.93,3.86,#N/A,#N/A,#N/A,#N/A,6.3,3.49
1992-08-18,231.0,80.0,0.13,21.59,36.838,219.3,0.0,0.0,19.01,3.36,#N/A,#N/A,#N/A,#N/A,4.7,2.3
1992-08-18,231.0,100.0,0.13,21.59,36.838,219.3,0.0,0.0,19.01,3.36,#N/A,#N/A,#N/A,#N/A,4.7,1.33
1992-08-18,231.0,120.0,0.174,20.275,36.777,206.6,0.09,0.05,15.09,2.85,#N/A,#N/A,#N/A,#N/A,4.1,1.02
1992-08-18,231.0,140.0,0.174,20.108,36.777,206.6,0.09,0.05,15.09,2.85,#N/A,#N/A,#N/A,#N/A,4.1,0.65
1992-09-17,261.0,1.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.8
1992-09-17,261.0,20.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.2
1992-09-17,261.0,40.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.81
1992-09-17,261.0,60.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.15
1992-09-17,261.0,80.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.82
1992-09-17,261.0,100.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.26
1992-09-17,261.0,120.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.18
1992-09-17,261.0,140.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.07
1992-10-14,288.0,1.0,0.055,25.124,36.351,207.1,0.0,0.0,24.14,5.15,#N/A,#N/A,#N/A,#N/A,5.7,4.66
1992-10-14,288.0,20.0,0.07,25.12,36.346,206.3,0.0,0.0,22.9,4.94,#N/A,#N/A,#N/A,#N/A,5.7,5.4
1992-10-14,288.0,40.0,0.073,25.121,36.347,205.9,0.0,0.0,23.11,4.17,#N/A,#N/A,#N/A,#N/A,5.9,4.47
1992-10-14,288.0,60.0,0.142,24.411,36.586,209.4,0.0,0.0,27.11,5.15,#N/A,#N/A,#N/A,#N/A,6.6,5.88
1992-10-14,288.0,80.0,0.208,21.355,36.694,193.7,1.81,0.08,23.31,4.93,#N/A,#N/A,#N/A,#N/A,4.3,3.44
1992-10-14,288.0,100.0,0.076,20.62,36.667,197.6,1.91,0.1,12.86,2.9,#N/A,#N/A,#N/A,#N/A,2.7,0.89
1992-10-14,288.0,120.0,0.047,19.865,36.635,204.5,1.55,0.07,9.52,2.23,#N/A,#N/A,#N/A,#N/A,2.1,0.18
1992-10-14,288.0,140.0,0.021,19.231,36.627,201.2,2.15,0.09,6.01,1.63,#N/A,#N/A,#N/A,#N/A,2.5,0.05
1992-11-12,317.0,1.0,0.098,23.734,36.543,211.2,0.0,0.04,22.8,3.68,#N/A,#N/A,#N/A,#N/A,4.9,2.99
1992-11-12,317.0,20.0,0.098,23.792,36.543,210.2,0.0,0.0,23.16,3.81,#N/A,#N/A,#N/A,#N/A,5.6,3.98
1992-11-12,317.0,40.0,0.088,23.75,36.545,210.2,0.0,0.0,22.9,3.81,#N/A,#N/A,#N/A,#N/A,6.1,4.04
1992-11-12,317.0,60.0,0.098,23.762,36.543,210.7,0.0,0.0,21.6,3.63,#N/A,#N/A,#N/A,#N/A,4.2,2.39
1992-11-12,317.0,80.0,0.107,23.749,36.564,209.2,0.0,0.0,21.31,3.43,#N/A,#N/A,#N/A,#N/A,5.9,1.35
1992-11-12,317.0,100.0,0.253,19.889,36.736,206.5,0.58,0.04,29.99,5.36,#N/A,#N/A,#N/A,#N/A,5.1,-999.0
1992-11-12,317.0,120.0,0.088,20.382,36.687,204.3,0.99,0.0,14.65,2.53,#N/A,#N/A,#N/A,#N/A,2.7,0.78
1992-11-12,317.0,140.0,0.068,19.49,36.631,206.9,1.19,0.12,10.89,1.99,#N/A,#N/A,#N/A,#N/A,2.7,0.1
1992-12-09,344.0,1.0,#N/A,21.919,34.983,267.4,18.36,1.18,#N/A,#N/A,0.01,#N/A,#N/A,#N/A,0.4,8.77
