day_of_year,Depth,Chl,Temp,Sal,O2,NO3,PO4,POC,PON,POP,TOC,TON,TOP,BAC,year,month,day,PP
232.0,60.0,0.146,22.216,36.647,216.9,0.0,0.0,18.12,5.09,0.011,67.9,3.7,63.0,7.4,2015.0,8.0,20.0,5.5
232.0,80.8,0.273,20.963,36.618,208.2,0.1,0.0,22.96,6.05,0.012,62.0,4.2,71.0,7.2,2015.0,8.0,20.0,5.45
232.0,101.6,0.185,20.73,36.617,204.3,0.6,0.0,16.49,4.84,0.009,60.5,6.0,77.0,6.5,2015.0,8.0,20.0,1.44
232.0,122.7,0.107,20.005,36.599,206.5,0.98,0.0,11.79,4.0,0.006,57.8,5.9,88.0,5.4,2015.0,8.0,20.0,0.25
232.0,139.9,0.068,19.863,36.598,207.4,0.97,0.0,7.38,3.87,0.005,54.9,5.0,78.0,5.1,2015.0,8.0,20.0,0.25
256.0,4.2,0.029,28.426,36.68,197.8,0.0,0.0,19.23,2.74,0.009,69.04333923267103,3.8691977096733297,93.0,5.3,2015.0,9.0,13.0,2.34
256.0,21.2,0.039,28.438,36.678,197.2,0.0,0.0,19.42,3.74,0.009,68.77877704791146,3.9662158142395896,94.0,6.1,2015.0,9.0,13.0,2.2
256.0,40.1,0.068,24.846,36.639,226.0,0.0,0.0,23.65,3.6,0.014,67.71953365958709,3.8484937764612255,103.0,6.8,2015.0,9.0,13.0,3.31
256.0,61.2,0.088,22.294,36.612,235.7,0.0,0.0,21.78,4.67,0.015,66.1080179084511,3.984477134979315,102.0,7.0,2015.0,9.0,13.0,3.21
256.0,80.4,0.107,20.804,36.589,225.6,0.0,0.0,17.92,3.74,0.012,63.30161594796708,4.12717826699506,93.0,7.0,2015.0,9.0,13.0,2.89
256.0,101.5,0.156,20.084,36.586,214.4,0.07,0.0,13.48,3.2,0.008,60.730952564722266,4.231425737948712,112.0,5.6,2015.0,9.0,13.0,1.79
256.0,120.6,0.01,19.999,36.594,201.4,0.9,0.0,10.39,2.32,0.007,58.04222832454724,4.599328896400564,112.0,3.7,2015.0,9.0,13.0,0.62
256.0,140.4,0.039,19.414,36.581,199.7,2.17,0.07,10.39,2.32,0.005,55.77122468816068,5.117958006683452,128.0,3.0,2015.0,9.0,13.0,0.21
333.0,4.0,0.068,23.449,36.503,212.1,0.0,0.0,19.96,4.55,0.007,73.9,3.9,70.0,6.2,2015.0,11.0,29.0,1.35
333.0,19.3,0.068,23.456,36.503,212.2,0.0,0.0,18.8,3.49,0.008,76.8,3.9,87.0,6.0,2015.0,11.0,29.0,1.22
333.0,39.9,0.107,23.464,36.503,212.1,0.0,0.0,17.17,4.87,0.006,77.6,4.4,70.0,5.8,2015.0,11.0,29.0,0.85
333.0,60.4,0.127,23.463,36.505,211.8,0.0,0.0,12.46,4.28,0.006,80.6,4.3,101.0,5.7,2015.0,11.0,29.0,1.15
333.0,79.6,0.088,22.285,36.578,206.9,0.49,0.0,14.15,3.81,0.005,66.4,4.9,92.0,5.0,2015.0,11.0,29.0,0.82
333.0,99.7,0.049,20.379,36.58,205.2,0.82,0.0,10.46,3.81,0.004,62.0,5.1,112.0,4.1,2015.0,11.0,29.0,0.19
333.0,120.4,0.029,19.785,36.574,203.3,1.24,0.17,7.75,2.89,0.003,61.7,4.3,126.0,4.2,2015.0,11.0,29.0,0.28
333.0,142.5,0.01,19.437,36.572,201.4,1.77,0.05,5.94,2.44,0.003,63.6,5.4,127.0,4.2,2015.0,11.0,29.0,-0.04
347.0,3.0,0.059,23.082,36.468,210.8,0.0,0.0,29.45,3.9,0.007,69.2,2.5,90.0,7.4,2015.0,12.0,13.0,3.03
347.0,19.7,0.068,23.094,36.468,213.6,0.0,0.0,22.0,4.95,0.007,69.3,2.0,94.0,7.0,2015.0,12.0,13.0,3.89
347.0,40.8,0.068,23.095,36.468,213.4,0.0,0.0,21.13,3.58,0.009,70.8,2.8,75.0,6.9,2015.0,12.0,13.0,2.38
347.0,61.3,0.078,23.1,36.468,213.4,0.0,0.0,19.85,4.23,0.007,68.5,2.1,77.0,6.8,2015.0,12.0,13.0,1.85
347.0,80.8,0.059,23.1,36.48,214.1,0.0,0.0,18.24,4.68,0.009,66.9,4.3,92.0,5.9,2015.0,12.0,13.0,1.13
347.0,99.8,0.127,21.716,36.535,231.0,0.0,0.0,18.68,5.65,0.008,64.8,2.7,100.0,6.5,2015.0,12.0,13.0,0.86
347.0,119.8,0.068,20.097,36.53,230.1,0.0,0.0,12.83,4.29,0.005,63.4,2.9,119.0,4.6,2015.0,12.0,13.0,0.31
347.0,142.0,0.029,19.696,36.528,221.0,0.17,0.0,10.64,3.77,0.004,57.9,1.7,78.0,4.6,2015.0,12.0,13.0,0.02
69.0,5.4,0.107,20.941,36.653,219.5,0.0,0.0,33.9846034762012,6.184330440563903,0.007,64.7,4.1,53.0,7.7,2016.0,3.0,9.0,2.91
69.0,19.8,0.107,20.959,36.652,219.5,0.0,0.0,33.36122879183671,6.06088714620652,0.011,66.4,3.4,44.0,7.4,2016.0,3.0,9.0,2.45
69.0,38.9,0.136,20.964,36.652,219.5,0.0,0.0,28.930071644913227,5.679651037200102,0.014,70.2,3.4,57.0,6.3,2016.0,3.0,9.0,1.9
69.0,59.4,0.166,20.968,36.652,218.7,0.0,0.0,27.92714241474478,5.377937999834475,0.009,67.9,3.1,62.0,6.2,2016.0,3.0,9.0,2.75
69.0,80.0,0.185,20.967,36.651,218.6,0.0,0.0,25.014425125548755,5.413816381052513,0.011,70.3,3.7,47.0,6.2,2016.0,3.0,9.0,0.91
69.0,100.5,0.214,20.594,36.628,217.8,0.17,0.0,25.300854609412525,5.491176943271167,0.011,68.5,3.5,25.0,6.5,2016.0,3.0,9.0,0.87
69.0,123.3,0.185,19.967,36.603,202.0,1.05,0.0,17.47236439434046,4.1348320452151865,0.005,59.2,4.7,58.0,5.4,2016.0,3.0,9.0,0.08
69.0,140.1,0.078,19.691,36.596,198.0,1.46,0.0,13.14561346758208,3.136129323260045,0.009,58.7,4.0,69.0,3.7,2016.0,3.0,9.0,-0.08
84.0,5.4,0.098,20.833,36.622,222.2,0.0,0.04,29.26,5.22,0.008,62.9,5.6,32.0,7.5,2016.0,3.0,24.0,3.22
84.0,18.6,0.097,20.832,36.621,222.5,0.0,0.0,28.39,5.36,0.012,66.3,3.7,39.0,7.2,2016.0,3.0,24.0,2.32
84.0,38.7,0.156,20.767,36.613,222.1,0.0,0.0,28.86,5.36,0.009,65.8,3.1,51.0,7.2,2016.0,3.0,24.0,3.01
84.0,60.8,0.146,20.755,36.616,222.2,0.0,0.0,28.44,6.81,0.012,69.4,3.7,54.0,6.2,2016.0,3.0,24.0,2.52
84.0,80.7,0.292,20.536,36.612,218.8,0.17,0.05,30.98,6.61,0.015,64.1,4.1,65.0,6.2,2016.0,3.0,24.0,3.19
84.0,100.3,0.156,20.507,36.611,217.2,0.41,0.08,17.63,3.64,0.009,65.6,3.5,59.0,6.0,2016.0,3.0,24.0,1.72
84.0,120.7,0.107,20.499,36.611,218.1,0.41,0.0,14.11,5.49,0.006,61.4,3.1,34.0,6.0,2016.0,3.0,24.0,0.1
84.0,140.5,0.068,20.458,36.604,218.1,0.41,0.0,12.49,2.59,0.004,61.0,5.3,42.0,6.0,2016.0,3.0,24.0,0.43
107.0,4.3,0.059,21.443,36.706,221.1,0.0,0.0,25.1,2.77,0.007,68.4,3.2,48.0,6.8,2016.0,4.0,16.0,2.87
107.0,20.2,0.049,21.454,36.705,220.4,0.0,0.0,26.61,3.71,0.007,72.6,3.6,38.0,6.7,2016.0,4.0,16.0,1.72
107.0,39.7,0.058,21.442,36.702,220.3,0.0,0.0,23.74,1.63,0.007,74.7,4.7,53.0,6.9,2016.0,4.0,16.0,2.38
107.0,59.4,0.068,21.086,36.662,220.6,0.0,0.0,22.53,3.15,0.006,66.6,3.6,64.0,6.7,2016.0,4.0,16.0,2.11
107.0,79.5,0.127,20.738,36.647,222.2,0.0,0.0,24.88,2.39,0.012,68.1,3.1,67.0,6.8,2016.0,4.0,16.0,1.67
107.0,99.2,0.156,20.705,36.646,221.7,0.0,0.0,28.05,6.94,0.019,67.7,3.9,46.0,7.6,2016.0,4.0,16.0,1.39
107.0,119.2,0.361,20.575,36.636,220.3,0.06,0.0,22.25,4.98,0.008,67.3,4.3,58.0,7.1,2016.0,4.0,16.0,1.02
107.0,141.9,0.37,20.124,36.614,217.9,0.33,0.0,23.44,4.09,0.01,64.9,4.4,76.0,6.7,2016.0,4.0,16.0,0.51
126.0,5.0,0.078,21.914,36.691,220.9,0.0,0.05,19.77,5.64,0.008,65.5,4.3,56.0,6.4,2016.0,5.0,5.0,4.08
126.0,19.6,0.059,21.293,36.671,221.7,0.0,0.07,24.08,2.91,0.008,70.4,4.0,66.0,6.7,2016.0,5.0,5.0,3.03
126.0,40.2,0.088,20.775,36.645,221.4,0.0,0.07,19.77,5.25,0.008,71.0,3.8,69.0,6.5,2016.0,5.0,5.0,2.5
126.0,60.4,0.127,20.521,36.608,223.8,0.0,0.07,20.81,6.77,0.008,68.4,5.9,53.0,6.7,2016.0,5.0,5.0,3.23
126.0,80.7,0.195,20.369,36.592,221.8,0.0,0.08,17.14,3.73,0.006,66.6,3.5,71.0,7.0,2016.0,5.0,5.0,2.05
126.0,99.5,0.39,20.28,36.588,221.8,0.0,0.55,20.56,4.82,0.008,66.0,4.3,46.0,6.8,2016.0,5.0,5.0,2.46
126.0,121.0,0.332,20.103,36.572,217.8,0.39,0.18,10.83,4.77,0.005,67.9,5.5,71.0,6.1,2016.0,5.0,5.0,0.96
126.0,143.4,0.224,20.059,36.591,214.1,0.77,0.12,10.83,4.77,0.005,60.0,4.1,69.0,6.2,2016.0,5.0,5.0,0.13
167.0,4.2,0.02,25.159,36.517,208.7,0.0,0.07,17.47,2.32,0.004,65.5,4.4,48.0,4.9,2016.0,6.0,15.0,4.75
167.0,20.5,0.02,25.164,36.516,207.4,0.0,0.07,11.74,1.34,0.005,66.5,3.7,40.0,4.7,2016.0,6.0,15.0,2.56
167.0,39.7,0.029,22.393,36.683,227.0,0.0,0.07,22.44,2.58,0.005,69.1,2.8,61.0,5.5,2016.0,6.0,15.0,2.23
167.0,60.2,0.039,21.493,36.692,228.4,0.0,0.06,9.22,0.0,0.005,66.4,2.0,46.0,5.1,2016.0,6.0,15.0,1.43
167.0,78.8,0.059,21.226,36.686,224.9,0.0,0.06,19.3,3.18,0.005,66.2,2.7,62.0,5.1,2016.0,6.0,15.0,2.97
167.0,101.0,0.098,20.863,36.657,222.6,0.0,0.06,20.77,2.72,0.007,67.4,3.7,43.0,5.1,2016.0,6.0,15.0,2.2
167.0,119.1,0.176,20.273,36.61,214.6,0.0,0.06,17.54,1.6,0.004,62.3,3.3,35.0,4.8,2016.0,6.0,15.0,1.57
167.0,140.8,0.215,19.676,36.574,207.3,0.36,0.09,9.44,1.5,0.004,56.8,3.2,68.0,5.0,2016.0,6.0,15.0,0.92
205.0,3.2,0.039,28.606,36.482,202.2,0.0,0.06,19.8,10.06,0.005,67.6,3.9,46.0,3.3,2016.0,7.0,23.0,5.91
205.0,20.4,0.039,26.386,36.489,212.4,0.0,0.08,20.18,2.87,0.006,67.6,3.1,57.0,4.5,2016.0,7.0,23.0,3.47
205.0,60.0,0.078,21.913,36.665,229.3,0.0,0.06,23.06,6.27,0.008,68.2,3.3,60.0,5.9,2016.0,7.0,23.0,3.85
205.0,80.7,0.107,21.358,36.663,226.1,0.0,0.07,19.56,9.48,0.008,65.2,4.2,71.0,6.0,2016.0,7.0,23.0,2.63
205.0,100.3,0.185,20.903,36.639,216.9,0.0,0.08,17.54,5.83,0.008,64.1,3.6,77.0,5.3,2016.0,7.0,23.0,1.5
205.0,120.4,0.293,20.384,36.619,214.5,0.0,0.07,16.74,5.72,0.006,61.2,2.9,45.0,5.3,2016.0,7.0,23.0,1.18
205.0,142.3,0.273,20.055,36.639,208.5,0.22,0.06,8.21,4.02,0.006,57.3,3.8,57.0,5.3,2016.0,7.0,23.0,0.4
232.0,4.8,0.029,29.425,36.51,196.6,0.0,0.0,21.88,2.33,0.004,71.1,2.9,54.0,3.3,2016.0,8.0,19.0,3.6
232.0,19.8,0.029,28.901,36.468,197.7,0.0,0.0,18.52,4.24,0.006,70.7,3.7,46.0,3.7,2016.0,8.0,19.0,2.45
232.0,39.6,0.059,24.878,36.522,222.9,0.0,0.0,27.97,5.26,0.001,70.4,3.9,50.0,6.9,2016.0,8.0,19.0,2.66
232.0,59.8,0.078,23.198,36.587,228.4,0.0,0.0,28.7,5.01,0.005,69.4,3.8,67.0,6.3,2016.0,8.0,19.0,3.39
232.0,79.7,0.127,21.61,36.637,229.3,0.0,0.0,26.34,6.54,0.007,69.0,4.7,78.0,6.2,2016.0,8.0,19.0,2.89
232.0,99.3,0.283,20.82,36.593,222.1,0.0,0.0,21.81,5.01,0.008,60.6,3.4,51.0,4.6,2016.0,8.0,19.0,1.83
232.0,120.8,0.254,20.402,36.601,209.7,0.21,0.0,16.19,4.56,0.004,59.3,3.5,57.0,3.3,2016.0,8.0,19.0,1.15
232.0,143.1,0.098,20.225,36.63,205.0,0.58,0.0,8.34,3.28,0.004,57.3,4.2,52.0,3.1,2016.0,8.0,19.0,0.42
265.0,4.5,0.039,28.901,36.651,195.5,0.0,0.0,23.89,5.83,0.003,73.9,4.4,63.0,3.0,2016.0,9.0,21.0,3.02
265.0,20.3,0.039,28.765,36.705,196.2,0.0,0.0,23.89,5.83,0.003,73.4,4.1,61.0,3.0,2016.0,9.0,21.0,3.3
265.0,39.5,0.049,25.665,36.74,225.8,0.0,0.04,23.89,5.83,0.006,74.5,3.9,58.0,4.4,2016.0,9.0,21.0,2.32
265.0,59.7,0.078,23.806,36.77,229.7,0.0,0.0,24.3,7.0,0.006,73.3,4.2,59.0,4.2,2016.0,9.0,21.0,2.18
265.0,80.3,0.117,22.57,36.74,218.6,0.0,0.0,19.76,4.21,0.007,69.9,3.6,66.0,5.7,2016.0,9.0,21.0,1.74
265.0,99.7,0.176,21.628,36.688,218.6,0.0,0.0,21.29,6.44,0.005,66.3,4.1,77.0,4.3,2016.0,9.0,21.0,1.94
265.0,120.5,0.234,20.956,36.642,216.6,0.0,0.0,18.08,6.05,0.006,66.0,3.4,45.0,4.2,2016.0,9.0,21.0,0.9
265.0,141.5,0.322,20.461,36.604,211.9,0.16,0.0,13.26,3.6,0.004,59.8,4.4,45.0,3.6,2016.0,9.0,21.0,0.42
293.0,5.4,0.068,25.38,36.764,207.7,0.0,0.0,18.84,3.36,0.005,71.5,4.2,49.0,4.2,2016.0,10.0,19.0,4.44
293.0,20.5,0.078,25.383,36.764,206.2,0.0,0.04,23.2,7.15,0.004,69.5,3.9,45.0,3.8,2016.0,10.0,19.0,3.98
293.0,39.7,0.078,25.392,36.764,205.9,0.0,0.0,22.58,4.86,0.003,73.6,3.9,48.0,4.3,2016.0,10.0,19.0,2.48
293.0,58.4,0.107,25.353,36.759,207.6,0.0,0.0,21.33,2.8,0.005,68.9,4.4,59.0,4.2,2016.0,10.0,19.0,1.97
293.0,81.1,0.205,24.193,36.768,220.5,0.0,0.0,20.98,0.47,0.008,66.7,3.6,57.0,5.1,2016.0,10.0,19.0,3.02
293.0,102.1,0.507,22.447,36.773,227.2,0.0,0.0,23.47,3.75,0.007,61.3,4.0,67.0,4.1,2016.0,10.0,19.0,2.37
293.0,121.3,0.146,21.747,36.733,219.0,0.0,0.0,22.55,7.36,0.007,58.8,3.3,68.0,4.3,2016.0,10.0,19.0,1.35
293.0,145.5,0.137,20.636,36.605,209.5,0.45,0.0,14.17,8.26,0.004,55.0,3.5,72.0,3.3,2016.0,10.0,19.0,0.63
325.0,5.5,0.098,22.943,36.624,212.0,0.0,0.0,15.07,3.13,0.007,67.3,4.4,63.0,3.8,2016.0,11.0,20.0,4.7
325.0,18.9,0.098,22.942,36.624,212.4,0.0,0.0,16.88,4.44,0.006,68.8,3.1,70.0,4.4,2016.0,11.0,20.0,5.28
325.0,41.5,0.098,22.947,36.624,212.2,0.0,0.0,14.11,3.19,0.005,68.6,3.1,72.0,4.9,2016.0,11.0,20.0,4.84
325.0,59.6,0.127,22.845,36.637,212.2,0.0,0.0,17.3,3.87,0.005,69.3,3.1,66.0,4.8,2016.0,11.0,20.0,3.02
325.0,78.2,0.127,22.837,36.637,212.5,0.0,0.0,16.02,3.36,0.006,72.0,3.8,72.0,4.5,2016.0,11.0,20.0,1.52
325.0,99.6,0.302,21.011,36.628,216.4,0.05,0.0,14.89,4.04,0.007,62.5,2.9,70.0,4.0,2016.0,11.0,20.0,1.48
325.0,121.7,0.156,20.433,36.604,206.1,0.6,0.0,8.19,3.07,0.004,62.3,3.4,75.0,3.2,2016.0,11.0,20.0,0.34
325.0,141.2,0.078,20.183,36.576,203.8,0.91,0.0,6.77,2.22,0.003,58.0,3.6,98.0,2.7,2016.0,11.0,20.0,1.0
349.0,3.7,0.107,21.693,36.637,216.7,0.0,0.0,11.26,2.79,0.006417412358814267,64.0,3.3,68.0,4.5,2016.0,12.0,14.0,1.7
349.0,19.8,0.117,21.703,36.644,216.7,0.0,0.0,14.06,2.24,0.006627755715351902,65.5,4.0,89.0,4.9,2016.0,12.0,14.0,1.42
349.0,40.5,0.137,21.7,36.654,216.7,0.0,0.0,12.87,0.0,0.005895949221855379,65.6,3.8,92.0,5.0,2016.0,12.0,14.0,0.94
349.0,59.1,0.146,21.693,36.655,215.7,0.0,0.0,17.97,2.3,0.006387735482106083,64.2,4.2,76.0,4.6,2016.0,12.0,14.0,0.6
349.0,80.7,0.127,21.69,36.654,215.8,0.0,0.0,14.55,0.5,0.00520464772545437,65.2,3.7,82.0,4.3,2016.0,12.0,14.0,0.65
349.0,100.3,0.146,20.477,36.594,215.5,0.0,0.0,20.1,1.75,0.006049513396223394,66.3,3.4,98.0,4.2,2016.0,12.0,14.0,0.51
349.0,120.8,0.166,20.186,36.597,206.6,0.48,0.0,9.19,0.11,0.004487226556167179,57.4,3.7,74.0,4.2,2016.0,12.0,14.0,0.08
349.0,142.0,0.088,19.868,36.572,205.6,1.06,0.0,4.09,0.5,0.00385512409856964,55.4,4.6,126.0,3.8,2016.0,12.0,14.0,-0.14
7.0,3.2,0.107,21.561,36.652,215.4,0.0,0.0,20.23,8.6,0.012486078909854204,63.9,4.3,53.44533913708301,6.6,2017.0,1.0,7.0,4.5
7.0,19.9,0.107,21.572,36.655,218.5,0.0,0.0,25.03,3.56,0.011721613966002575,65.7,3.2,67.2872479733278,6.9,2017.0,1.0,7.0,3.78
7.0,40.5,0.146,21.559,36.694,218.3,0.0,0.0,23.08,5.53,0.011748216236177778,66.5,3.6,61.74334240980579,6.8,2017.0,1.0,7.0,3.75
7.0,59.2,0.185,21.546,36.695,217.4,0.0,0.0,22.88,3.67,0.010707470022396415,66.6,2.9,66.1910992548635,5.7,2017.0,1.0,7.0,2.55
7.0,80.6,0.215,21.544,36.694,219.2,0.0,0.0,15.64,2.13,0.009973819316557664,65.2,3.0,73.11277768145669,5.9,2017.0,1.0,7.0,1.05
7.0,101.6,0.185,21.492,36.679,219.2,0.0,0.0,15.64,7.17,0.010932542707287218,65.8,3.3,58.12944330294977,6.6,2017.0,1.0,7.0,0.73
7.0,119.6,0.137,21.462,36.676,219.2,0.05,0.0,12.83,0.6,0.008705632936815366,66.4,3.7,66.42269523641176,5.8,2017.0,1.0,7.0,0.03
7.0,141.9,0.078,20.886,36.635,200.9,0.2,0.0,12.49,4.82,0.0076332976231104355,62.2,3.6,50.40830113077004,4.4,2017.0,1.0,7.0,0.25
50.0,3.4,0.156,21.048,36.778,217.2,0.05,0.0,16.7,2.52,0.009481441181574457,64.7,3.2,81.4907210321594,5.1,2017.0,2.0,19.0,5.02
50.0,21.7,0.146,21.058,36.778,217.5,0.0,0.0,15.6,3.37,0.00893465393955667,66.0,3.2,72.78360764494596,4.3,2017.0,2.0,19.0,6.57
50.0,41.4,0.185,21.046,36.774,217.8,0.05,0.0,19.67,3.03,0.00968809744396304,64.7,3.3,78.71953304468252,5.5,2017.0,2.0,19.0,5.42
50.0,60.2,0.205,21.02,36.769,217.5,0.07,0.0,15.08,2.47,0.009126649995021996,64.5,3.7,79.37832071355137,5.4,2017.0,2.0,19.0,3.66
50.0,80.2,0.205,20.953,36.758,218.4,0.14,0.0,14.78,2.92,0.009420038847673118,63.4,4.6,77.4215144351117,5.9,2017.0,2.0,19.0,1.91
50.0,101.0,0.263,20.903,36.755,217.7,0.18,0.0,14.34,3.21,0.009069414609457482,63.2,3.4,83.45216127868594,5.4,2017.0,2.0,19.0,0.65
50.0,121.0,0.185,20.768,36.731,217.7,0.16,0.0,8.22,1.27,0.00785269610897471,62.5,4.9,75.50178836087139,5.2,2017.0,2.0,19.0,0.12
50.0,143.5,0.234,20.68,36.72,218.6,0.18,0.0,17.03,3.15,0.008941879715801127,60.8,4.1,75.80327726081418,5.4,2017.0,2.0,19.0,0.12
100.0,4.9,0.166,20.5,36.734,225.0,0.0,0.0,27.8,4.83,0.008,51.6,2.5,130.0,4.4,2017.0,4.0,10.0,10.73
100.0,21.2,0.146,20.501,36.735,224.0,0.0,0.0,24.96,4.43,0.009,58.4,3.6,72.0,4.8,2017.0,4.0,10.0,8.9
100.0,40.9,0.175,20.27,36.738,223.7,0.0,0.0,30.16,5.28,0.008,52.1,3.0,60.0,3.9,2017.0,4.0,10.0,5.86
100.0,59.8,0.341,20.131,36.715,223.4,0.0,0.0,25.5,4.94,0.014,45.0,2.1,75.0,4.0,2017.0,4.0,10.0,5.09
100.0,80.1,0.419,20.01,36.71,217.7,0.46,0.0,19.24,4.03,0.008,56.1,3.0,93.0,3.8,2017.0,4.0,10.0,1.02
100.0,100.6,0.37,19.928,36.702,220.3,0.26,0.0,21.84,4.43,0.009,54.7,2.7,81.0,3.8,2017.0,4.0,10.0,1.09
100.0,119.1,0.263,19.862,36.674,219.2,0.41,0.0,18.9,4.03,0.008,47.7,2.6,60.0,3.7,2017.0,4.0,10.0,0.3
100.0,140.1,0.117,19.822,36.685,212.0,1.08,0.0,12.08,2.02,0.007,45.4,2.3,107.0,3.0,2017.0,4.0,10.0,0.63
130.0,5.9,0.029,22.723,36.824,216.9,0.0,0.0,25.11,3.81,0.005,60.7,3.6,119.0,4.3,2017.0,5.0,10.0,2.07
130.0,20.9,0.039,22.729,36.824,216.2,0.0,0.0,34.49,4.04,0.006,62.5,1.5,69.0,3.8,2017.0,5.0,10.0,2.76
130.0,40.9,0.049,21.655,36.795,219.9,0.0,0.0,39.63,3.81,0.007,58.7,3.2,75.0,4.2,2017.0,5.0,10.0,2.36
130.0,61.1,0.068,21.27,36.79,219.9,0.0,0.0,37.88,2.65,0.007,61.9,1.9,72.0,5.4,2017.0,5.0,10.0,3.01
130.0,81.1,0.175,21.073,36.784,218.9,0.0,0.0,36.33,4.58,0.007,61.4,2.2,88.0,4.6,2017.0,5.0,10.0,2.59
130.0,99.0,0.37,20.845,36.77,207.7,0.32,0.0,34.78,4.75,0.008,55.1,2.5,110.0,3.6,2017.0,5.0,10.0,3.65
130.0,120.2,0.214,20.528,36.728,204.5,0.67,0.0,23.77,3.98,0.005,51.9,3.7,84.0,3.5,2017.0,5.0,10.0,0.95
130.0,142.9,0.166,20.076,36.665,223.4,0.75,0.0,32.34,4.53,0.011,56.2,3.4,84.0,4.6,2017.0,5.0,10.0,1.13
150.0,4.8,0.049,24.013,36.768,213.2,0.0,0.0,70.63,10.52,0.015,58.5,1.8,62.0,4.1,2017.0,5.0,30.0,6.35
150.0,20.5,0.0,23.444,36.764,217.0,0.0,0.0,40.8,5.95,0.009,62.3,2.3,66.0,5.5,2017.0,5.0,30.0,6.75
150.0,40.8,0.078,21.731,36.771,224.5,0.0,0.0,37.21,4.86,0.009,61.9,3.2,66.0,5.8,2017.0,5.0,30.0,5.34
150.0,59.6,0.166,20.554,36.719,228.6,0.0,0.0,35.02,4.85,0.012,57.1,3.1,63.0,5.9,2017.0,5.0,30.0,5.26
150.0,80.0,0.614,20.035,36.68,225.8,0.0,0.0,53.76,8.14,0.016,56.0,3.1,77.0,5.5,2017.0,5.0,30.0,3.53
150.0,100.3,0.214,19.731,36.664,212.9,1.12,0.04,21.15,2.97,0.007,53.5,3.7,77.0,3.2,2017.0,5.0,30.0,2.25
150.0,119.7,0.127,19.671,36.685,213.7,1.28,0.0,16.84,2.43,0.005,55.0,3.2,78.0,3.3,2017.0,5.0,30.0,0.34
150.0,141.2,0.068,19.57,36.665,215.1,1.27,0.0,16.4,2.43,0.004,52.0,4.2,83.0,2.8,2017.0,5.0,30.0,0.03
165.0,4.9,0.046,25.197,36.733,209.8,0.0,0.0,32.33,2.85,0.006,45.9,1.8,47.0,6.9,2017.0,6.0,14.0,7.86
165.0,20.7,0.058,24.926,36.74,217.9,0.0,0.0,52.33,5.78,0.009,65.7,3.3,68.0,7.1,2017.0,6.0,14.0,7.54
165.0,41.0,0.089,22.004,36.725,223.4,0.0,0.0,46.19,3.51,0.011,60.3,3.1,62.0,7.5,2017.0,6.0,14.0,7.55
165.0,60.2,0.161,20.603,36.706,217.9,0.0,0.0,46.68,3.56,0.013,58.5,2.8,68.0,7.0,2017.0,6.0,14.0,8.81
165.0,81.3,0.423,20.109,36.684,219.2,0.08,0.0,59.85,6.6,0.012,59.8,2.1,82.0,7.0,2017.0,6.0,14.0,8.8
165.0,99.6,0.379,19.83,36.669,210.2,1.03,0.0,37.99,3.23,0.009,55.3,3.7,114.0,3.9,2017.0,6.0,14.0,1.58
165.0,120.9,0.152,19.605,36.657,212.9,1.22,0.0,24.72,0.0,0.005,51.4,3.5,85.0,4.2,2017.0,6.0,14.0,0.54
165.0,140.7,0.064,19.492,36.651,212.2,1.45,0.05,28.75,1.96,0.003,53.8,4.7,103.0,3.6,2017.0,6.0,14.0,0.18
200.0,3.5,0.047,27.949,36.624,199.4,0.0,0.0,31.33,1.81,0.005,50.0,2.0,73.0,6.2,2017.0,7.0,19.0,5.4
200.0,20.5,0.055,26.371,36.609,204.7,0.0,0.0,33.84,4.3,0.006,68.7,3.1,83.0,6.3,2017.0,7.0,19.0,6.2
200.0,40.4,0.065,23.555,36.671,220.4,0.0,0.0,35.4,1.98,0.011,63.0,3.5,88.0,6.3,2017.0,7.0,19.0,3.89
200.0,59.5,0.096,21.626,36.707,224.5,0.0,0.0,39.65,4.74,0.012,59.9,3.0,116.0,6.5,2017.0,7.0,19.0,2.83
200.0,80.2,0.189,20.78,36.691,220.7,0.0,0.0,36.84,5.02,0.011,56.4,2.8,107.0,7.3,2017.0,7.0,19.0,2.65
200.0,99.9,0.339,20.224,36.679,221.1,0.0,0.0,34.36,5.98,0.011,54.7,3.4,116.0,6.3,2017.0,7.0,19.0,0.91
200.0,119.1,0.245,19.85,36.666,212.4,0.68,0.0,21.92,2.2,0.005,52.8,4.1,129.0,5.9,2017.0,7.0,19.0,1.37
200.0,140.5,0.187,19.591,36.654,211.1,1.08,0.0,30.63,3.83,0.004,53.9,3.5,109.0,3.5,2017.0,7.0,19.0,0.64
228.0,3.8,0.035,28.987,36.83,196.2,0.0,0.05,23.07,2.72,0.005,66.8,2.9,92.0,6.0,2017.0,8.0,16.0,2.35
228.0,19.9,0.036,28.987,36.828,197.7,0.0,0.0,36.37,2.72,0.006,67.4,1.6,86.0,5.7,2017.0,8.0,16.0,4.19
228.0,39.5,0.056,23.904,36.814,231.3,0.0,0.0,41.27,4.35,0.006,69.2,2.4,90.0,7.5,2017.0,8.0,16.0,5.18
228.0,59.8,0.092,21.635,36.715,229.6,0.0,0.04,33.32,3.73,0.009,65.5,1.9,64.0,6.8,2017.0,8.0,16.0,3.75
