year,month,day,day_of_year,sin_doy,cos_doy,Depth,Temp,O2,NO3,PO4,PP
2015,12,13,347,-0.3049212246562894,0.9523775757303973,119.8,20.097,230.1,0.0,0.0,0.31
2015,12,13,347,-0.3049212246562894,0.9523775757303973,142.0,19.696,221.0,0.17,0.0,0.02
2016,3,9,69,0.9275416835791966,0.37371971479046906,5.4,20.941,219.5,0.0,0.0,2.91
2016,3,9,69,0.9275416835791966,0.37371971479046906,19.8,20.959,219.5,0.0,0.0,2.45
2016,3,9,69,0.9275416835791966,0.37371971479046906,38.9,20.964,219.5,0.0,0.0,1.9
2016,3,9,69,0.9275416835791966,0.37371971479046906,59.4,20.968,218.7,0.0,0.0,2.75
2016,3,9,69,0.9275416835791966,0.37371971479046906,80.0,20.967,218.6,0.0,0.0,0.91
2016,3,9,69,0.9275416835791966,0.37371971479046906,100.5,20.594,217.8,0.17,0.0,0.87
2016,3,9,69,0.9275416835791966,0.37371971479046906,123.3,19.967,202.0,1.05,0.0,0.08
2016,3,9,69,0.9275416835791966,0.37371971479046906,140.1,19.691,198.0,1.46,0.0,-0.08
2016,3,24,84,0.9922222094179323,0.12447926388678915,5.4,20.833,222.2,0.0,0.04,3.22
2016,3,24,84,0.9922222094179323,0.12447926388678915,18.6,20.832,222.5,0.0,0.0,2.32
2016,3,24,84,0.9922222094179323,0.12447926388678915,38.7,20.767,222.1,0.0,0.0,3.01
2016,3,24,84,0.9922222094179323,0.12447926388678915,60.8,20.755,222.2,0.0,0.0,2.52
2016,3,24,84,0.9922222094179323,0.12447926388678915,80.7,20.536,218.8,0.17,0.05,3.19
2016,3,24,84,0.9922222094179323,0.12447926388678915,100.3,20.507,217.2,0.41,0.08,1.72
2016,3,24,84,0.9922222094179323,0.12447926388678915,120.7,20.499,218.1,0.41,0.0,0.1
2016,3,24,84,0.9922222094179323,0.12447926388678915,140.5,20.458,218.1,0.41,0.0,0.43
2016,4,16,107,0.9634705485641488,-0.2678143051621742,4.3,21.443,221.1,0.0,0.0,2.87
2016,4,16,107,0.9634705485641488,-0.2678143051621742,20.2,21.454,220.4,0.0,0.0,1.72
2016,4,16,107,0.9634705485641488,-0.2678143051621742,39.7,21.442,220.3,0.0,0.0,2.38
2016,4,16,107,0.9634705485641488,-0.2678143051621742,59.4,21.086,220.6,0.0,0.0,2.11
2016,4,16,107,0.9634705485641488,-0.2678143051621742,79.5,20.738,222.2,0.0,0.0,1.67
2016,4,16,107,0.9634705485641488,-0.2678143051621742,99.2,20.705,221.7,0.0,0.0,1.39
2016,4,16,107,0.9634705485641488,-0.2678143051621742,119.2,20.575,220.3,0.06,0.0,1.02
2016,4,16,107,0.9634705485641488,-0.2678143051621742,141.9,20.124,217.9,0.33,0.0,0.51
2016,5,5,126,0.8263541987239096,-0.5631507242749186,5.0,21.914,220.9,0.0,0.05,4.08
2016,5,5,126,0.8263541987239096,-0.5631507242749186,19.6,21.293,221.7,0.0,0.07,3.03
2016,5,5,126,0.8263541987239096,-0.5631507242749186,40.2,20.775,221.4,0.0,0.07,2.5
2016,5,5,126,0.8263541987239096,-0.5631507242749186,60.4,20.521,223.8,0.0,0.07,3.23
2016,5,5,126,0.8263541987239096,-0.5631507242749186,80.7,20.369,221.8,0.0,0.08,2.05
2016,5,5,126,0.8263541987239096,-0.5631507242749186,143.4,20.059,214.1,0.77,0.12,0.13
2016,6,15,167,0.26366549272800704,-0.9646141756912435,4.2,25.159,208.7,0.0,0.07,4.75
2016,6,15,167,0.26366549272800704,-0.9646141756912435,20.5,25.164,207.4,0.0,0.07,2.56
2016,6,15,167,0.26366549272800704,-0.9646141756912435,39.7,22.393,227.0,0.0,0.07,2.23
2016,6,15,167,0.26366549272800704,-0.9646141756912435,60.2,21.493,228.4,0.0,0.06,1.43
2016,6,15,167,0.26366549272800704,-0.9646141756912435,78.8,21.226,224.9,0.0,0.06,2.97
2016,6,15,167,0.26366549272800704,-0.9646141756912435,101.0,20.863,222.6,0.0,0.06,2.2
2016,6,15,167,0.26366549272800704,-0.9646141756912435,119.1,20.273,214.6,0.0,0.06,1.57
2016,6,15,167,0.26366549272800704,-0.9646141756912435,140.8,19.676,207.3,0.36,0.09,0.92
2016,7,23,205,-0.37770796520396466,-0.9259247771938499,3.2,28.606,202.2,0.0,0.06,5.91
2016,7,23,205,-0.37770796520396466,-0.9259247771938499,20.4,26.386,212.4,0.0,0.08,3.47
2016,7,23,205,-0.37770796520396466,-0.9259247771938499,60.0,21.913,229.3,0.0,0.06,3.85
2016,7,23,205,-0.37770796520396466,-0.9259247771938499,80.7,21.358,226.1,0.0,0.07,2.63
2016,7,23,205,-0.37770796520396466,-0.9259247771938499,100.3,20.903,216.9,0.0,0.08,1.5
2016,7,23,205,-0.37770796520396466,-0.9259247771938499,120.4,20.384,214.5,0.0,0.07,1.18
2016,7,23,205,-0.37770796520396466,-0.9259247771938499,142.3,20.055,208.5,0.22,0.06,0.4
2016,8,19,232,-0.7526668275320083,-0.6584015846980489,4.8,29.425,196.6,0.0,0.0,3.6
2016,8,19,232,-0.7526668275320083,-0.6584015846980489,19.8,28.901,197.7,0.0,0.0,2.45
2016,8,19,232,-0.7526668275320083,-0.6584015846980489,39.6,24.878,222.9,0.0,0.0,2.66
2016,8,19,232,-0.7526668275320083,-0.6584015846980489,59.8,23.198,228.4,0.0,0.0,3.39
2016,8,19,232,-0.7526668275320083,-0.6584015846980489,79.7,21.61,229.3,0.0,0.0,2.89
2016,8,19,232,-0.7526668275320083,-0.6584015846980489,99.3,20.82,222.1,0.0,0.0,1.83
2016,8,19,232,-0.7526668275320083,-0.6584015846980489,120.8,20.402,209.7,0.21,0.0,1.15
2016,8,19,232,-0.7526668275320083,-0.6584015846980489,143.1,20.225,205.0,0.58,0.0,0.42
2016,9,21,265,-0.9886775902323404,-0.15005539834465262,4.5,28.901,195.5,0.0,0.0,3.02
2016,9,21,265,-0.9886775902323404,-0.15005539834465262,20.3,28.765,196.2,0.0,0.0,3.3
2016,9,21,265,-0.9886775902323404,-0.15005539834465262,39.5,25.665,225.8,0.0,0.04,2.32
2016,9,21,265,-0.9886775902323404,-0.15005539834465262,59.7,23.806,229.7,0.0,0.0,2.18
2016,9,21,265,-0.9886775902323404,-0.15005539834465262,80.3,22.57,218.6,0.0,0.0,1.74
2016,9,21,265,-0.9886775902323404,-0.15005539834465262,99.7,21.628,218.6,0.0,0.0,1.94
2016,9,21,265,-0.9886775902323404,-0.15005539834465262,120.5,20.956,216.6,0.0,0.0,0.9
2016,9,21,265,-0.9886775902323404,-0.15005539834465262,141.5,20.461,211.9,0.16,0.0,0.42
2016,10,19,293,-0.9455963874271428,0.3253420847119795,5.4,25.38,207.7,0.0,0.0,4.44
2016,10,19,293,-0.9455963874271428,0.3253420847119795,20.5,25.383,206.2,0.0,0.04,3.98
2016,10,19,293,-0.9455963874271428,0.3253420847119795,39.7,25.392,205.9,0.0,0.0,2.48
2016,10,19,293,-0.9455963874271428,0.3253420847119795,58.4,25.353,207.6,0.0,0.0,1.97
2016,10,19,293,-0.9455963874271428,0.3253420847119795,81.1,24.193,220.5,0.0,0.0,3.02
2016,10,19,293,-0.9455963874271428,0.3253420847119795,102.1,22.447,227.2,0.0,0.0,2.37
2016,10,19,293,-0.9455963874271428,0.3253420847119795,121.3,21.747,219.0,0.0,0.0,1.35
2016,10,19,293,-0.9455963874271428,0.3253420847119795,145.5,20.636,209.5,0.45,0.0,0.63
2016,11,20,325,-0.6354323008901775,0.7721565844991641,5.5,22.943,212.0,0.0,0.0,4.7
2016,11,20,325,-0.6354323008901775,0.7721565844991641,18.9,22.942,212.4,0.0,0.0,5.28
2016,11,20,325,-0.6354323008901775,0.7721565844991641,41.5,22.947,212.2,0.0,0.0,4.84
2016,11,20,325,-0.6354323008901775,0.7721565844991641,59.6,22.845,212.2,0.0,0.0,3.02
2016,11,20,325,-0.6354323008901775,0.7721565844991641,78.2,22.837,212.5,0.0,0.0,1.52
2016,11,20,325,-0.6354323008901775,0.7721565844991641,99.6,21.011,216.4,0.05,0.0,1.48
2016,11,20,325,-0.6354323008901775,0.7721565844991641,121.7,20.433,206.1,0.6,0.0,0.34
2016,11,20,325,-0.6354323008901775,0.7721565844991641,141.2,20.183,203.8,0.91,0.0,1.0
2016,12,14,349,-0.27195815753410524,0.9623090774541487,3.7,21.693,216.7,0.0,0.0,1.7
2016,12,14,349,-0.27195815753410524,0.9623090774541487,19.8,21.703,216.7,0.0,0.0,1.42
2016,12,14,349,-0.27195815753410524,0.9623090774541487,40.5,21.7,216.7,0.0,0.0,0.94
2016,12,14,349,-0.27195815753410524,0.9623090774541487,59.1,21.693,215.7,0.0,0.0,0.6
2016,12,14,349,-0.27195815753410524,0.9623090774541487,80.7,21.69,215.8,0.0,0.0,0.65
2016,12,14,349,-0.27195815753410524,0.9623090774541487,100.3,20.477,215.5,0.0,0.0,0.51
2016,12,14,349,-0.27195815753410524,0.9623090774541487,120.8,20.186,206.6,0.48,0.0,0.08
2016,12,14,349,-0.27195815753410524,0.9623090774541487,142.0,19.868,205.6,1.06,0.0,-0.14
2017,1,7,7,0.1202080448993527,0.9927487224577402,3.2,21.561,215.4,0.0,0.0,4.5
2017,1,7,7,0.1202080448993527,0.9927487224577402,19.9,21.572,218.5,0.0,0.0,3.78
2017,1,7,7,0.1202080448993527,0.9927487224577402,40.5,21.559,218.3,0.0,0.0,3.75
2017,1,7,7,0.1202080448993527,0.9927487224577402,59.2,21.546,217.4,0.0,0.0,2.55
2017,1,7,7,0.1202080448993527,0.9927487224577402,80.6,21.544,219.2,0.0,0.0,1.05
2017,1,7,7,0.1202080448993527,0.9927487224577402,101.6,21.492,219.2,0.0,0.0,0.73
2017,1,7,7,0.1202080448993527,0.9927487224577402,119.6,21.462,219.2,0.05,0.0,0.03
2017,1,7,7,0.1202080448993527,0.9927487224577402,141.9,20.886,200.9,0.2,0.0,0.25
2017,2,19,50,0.7583058084785624,0.6518989958787126,3.4,21.048,217.2,0.05,0.0,5.02
2017,2,19,50,0.7583058084785624,0.6518989958787126,21.7,21.058,217.5,0.0,0.0,6.57
2017,2,19,50,0.7583058084785624,0.6518989958787126,41.4,21.046,217.8,0.05,0.0,5.42
2017,2,19,50,0.7583058084785624,0.6518989958787126,60.2,21.02,217.5,0.07,0.0,3.66
2017,2,19,50,0.7583058084785624,0.6518989958787126,80.2,20.953,218.4,0.14,0.0,1.91
2017,2,19,50,0.7583058084785624,0.6518989958787126,101.0,20.903,217.7,0.18,0.0,0.65
2017,2,19,50,0.7583058084785624,0.6518989958787126,121.0,20.768,217.7,0.16,0.0,0.12
2017,2,19,50,0.7583058084785624,0.6518989958787126,143.5,20.68,218.6,0.18,0.0,0.12
2017,4,10,100,0.9886775902323405,-0.1500553983446526,4.9,20.5,225.0,0.0,0.0,10.73
2017,4,10,100,0.9886775902323405,-0.1500553983446526,21.2,20.501,224.0,0.0,0.0,8.9
2017,4,10,100,0.9886775902323405,-0.1500553983446526,40.9,20.27,223.7,0.0,0.0,5.86
2017,4,10,100,0.9886775902323405,-0.1500553983446526,59.8,20.131,223.4,0.0,0.0,5.09
2017,4,10,100,0.9886775902323405,-0.1500553983446526,80.1,20.01,217.7,0.46,0.0,1.02
2017,4,10,100,0.9886775902323405,-0.1500553983446526,100.6,19.928,220.3,0.26,0.0,1.09
2017,4,10,100,0.9886775902323405,-0.1500553983446526,119.1,19.862,219.2,0.41,0.0,0.3
2017,4,10,100,0.9886775902323405,-0.1500553983446526,140.1,19.822,212.0,1.08,0.0,0.63
2017,5,10,130,0.7856498550787147,-0.6186714032625031,5.9,22.723,216.9,0.0,0.0,2.07
2017,5,10,130,0.7856498550787147,-0.6186714032625031,20.9,22.729,216.2,0.0,0.0,2.76
2017,5,10,130,0.7856498550787147,-0.6186714032625031,40.9,21.655,219.9,0.0,0.0,2.36
2017,5,10,130,0.7856498550787147,-0.6186714032625031,61.1,21.27,219.9,0.0,0.0,3.01
2017,5,10,130,0.7856498550787147,-0.6186714032625031,81.1,21.073,218.9,0.0,0.0,2.59
2017,5,10,130,0.7856498550787147,-0.6186714032625031,99.0,20.845,207.7,0.32,0.0,3.65
2017,5,10,130,0.7856498550787147,-0.6186714032625031,120.2,20.528,204.5,0.67,0.0,0.95
2017,5,10,130,0.7856498550787147,-0.6186714032625031,142.9,20.076,223.4,0.75,0.0,1.13
2017,5,30,150,0.5307300481619334,-0.8475409228928311,4.8,24.013,213.2,0.0,0.0,6.35
2017,5,30,150,0.5307300481619334,-0.8475409228928311,20.5,23.444,217.0,0.0,0.0,6.75
2017,5,30,150,0.5307300481619334,-0.8475409228928311,40.8,21.731,224.5,0.0,0.0,5.34
2017,5,30,150,0.5307300481619334,-0.8475409228928311,59.6,20.554,228.6,0.0,0.0,5.26
2017,5,30,150,0.5307300481619334,-0.8475409228928311,80.0,20.035,225.8,0.0,0.0,3.53
2017,5,30,150,0.5307300481619334,-0.8475409228928311,100.3,19.731,212.9,1.12,0.04,2.25
2017,5,30,150,0.5307300481619334,-0.8475409228928311,119.7,19.671,213.7,1.28,0.0,0.34
2017,5,30,150,0.5307300481619334,-0.8475409228928311,141.2,19.57,215.1,1.27,0.0,0.03
2017,6,14,165,0.29671281927349075,-0.9549667548552551,4.9,25.197,209.8,0.0,0.0,7.86
2017,6,14,165,0.29671281927349075,-0.9549667548552551,20.7,24.926,217.9,0.0,0.0,7.54
2017,6,14,165,0.29671281927349075,-0.9549667548552551,41.0,22.004,223.4,0.0,0.0,7.55
2017,6,14,165,0.29671281927349075,-0.9549667548552551,60.2,20.603,217.9,0.0,0.0,8.81
2017,6,14,165,0.29671281927349075,-0.9549667548552551,81.3,20.109,219.2,0.08,0.0,8.8
2017,6,14,165,0.29671281927349075,-0.9549667548552551,99.6,19.83,210.2,1.03,0.0,1.58
2017,6,14,165,0.29671281927349075,-0.9549667548552551,120.9,19.605,212.9,1.22,0.0,0.54
2017,6,14,165,0.29671281927349075,-0.9549667548552551,140.7,19.492,212.2,1.45,0.05,0.18
2017,7,19,200,-0.2967128192734901,-0.9549667548552553,3.5,27.949,199.4,0.0,0.0,5.4
2017,7,19,200,-0.2967128192734901,-0.9549667548552553,20.5,26.371,204.7,0.0,0.0,6.2
2017,7,19,200,-0.2967128192734901,-0.9549667548552553,40.4,23.555,220.4,0.0,0.0,3.89
2017,7,19,200,-0.2967128192734901,-0.9549667548552553,59.5,21.626,224.5,0.0,0.0,2.83
2017,7,19,200,-0.2967128192734901,-0.9549667548552553,80.2,20.78,220.7,0.0,0.0,2.65
2017,7,19,200,-0.2967128192734901,-0.9549667548552553,99.9,20.224,221.1,0.0,0.0,0.91
2017,7,19,200,-0.2967128192734901,-0.9549667548552553,119.1,19.85,212.4,0.68,0.0,1.37
2017,7,19,200,-0.2967128192734901,-0.9549667548552553,140.5,19.591,211.1,1.08,0.0,0.64
2017,8,16,228,-0.7055836101071774,-0.70862667826446,3.8,28.987,196.2,0.0,0.05,2.35
2017,8,16,228,-0.7055836101071774,-0.70862667826446,19.9,28.987,197.7,0.0,0.0,4.19
2017,8,16,228,-0.7055836101071774,-0.70862667826446,39.5,23.904,231.3,0.0,0.0,5.18
2017,8,16,228,-0.7055836101071774,-0.70862667826446,59.8,21.635,229.6,0.0,0.04,3.75
2017,8,16,228,-0.7055836101071774,-0.70862667826446,80.7,20.762,221.9,0.0,0.04,4.07
2017,8,16,228,-0.7055836101071774,-0.70862667826446,100.3,20.283,216.6,0.0,0.04,2.47
2017,8,16,228,-0.7055836101071774,-0.70862667826446,118.4,19.883,210.9,0.5,0.0,1.1
2017,8,16,228,-0.7055836101071774,-0.70862667826446,140.7,19.669,211.4,0.75,0.0,1.14
2017,9,13,256,-0.9536809966304455,-0.300819807635668,3.5,28.301,196.9,0.0,0.0,5.3
2017,9,13,256,-0.9536809966304455,-0.300819807635668,20.2,28.317,196.8,0.0,0.0,4.75
2017,9,13,256,-0.9536809966304455,-0.300819807635668,39.9,27.222,223.7,0.0,0.0,2.83
2017,9,13,256,-0.9536809966304455,-0.300819807635668,58.9,23.555,225.2,0.0,0.0,4.02
2017,9,13,256,-0.9536809966304455,-0.300819807635668,81.3,21.843,219.8,0.0,0.0,1.92
2017,9,13,256,-0.9536809966304455,-0.300819807635668,98.8,20.888,209.6,0.2,0.0,0.45
2017,9,13,256,-0.9536809966304455,-0.300819807635668,121.9,20.247,205.3,1.26,0.0,1.03
2017,9,13,256,-0.9536809966304455,-0.300819807635668,141.0,19.782,204.9,1.46,0.05,2.5
2017,10,18,291,-0.9562348265919058,0.2926003356333479,3.9,26.798,205.2,0.0,0.0,6.03
2017,10,18,291,-0.9562348265919058,0.2926003356333479,19.2,25.822,206.2,0.0,0.0,5.92
2017,10,18,291,-0.9562348265919058,0.2926003356333479,41.3,25.576,205.8,0.0,0.0,4.92
2017,10,18,291,-0.9562348265919058,0.2926003356333479,59.6,24.627,216.5,0.0,0.0,2.78
2017,10,18,291,-0.9562348265919058,0.2926003356333479,79.4,22.606,215.1,0.0,0.0,2.95
2017,10,18,291,-0.9562348265919058,0.2926003356333479,100.8,21.525,209.1,0.36,0.0,3.02
2017,10,18,291,-0.9562348265919058,0.2926003356333479,119.5,20.79,205.2,0.94,0.0,0.22
2017,10,18,291,-0.9562348265919058,0.2926003356333479,140.0,20.173,204.1,1.2,0.0,0.51
2017,11,18,322,-0.6744436188329457,0.7383263540031063,3.3,24.464,206.5,0.0,0.0,6.97
2017,11,18,322,-0.6744436188329457,0.7383263540031063,20.1,24.472,206.3,0.0,0.0,6.81
2017,11,18,322,-0.6744436188329457,0.7383263540031063,41.0,24.469,206.1,0.0,0.06,4.58
2017,11,18,322,-0.6744436188329457,0.7383263540031063,59.9,24.476,206.5,0.0,0.0,1.31
2017,11,18,322,-0.6744436188329457,0.7383263540031063,80.2,24.539,205.8,0.09,0.0,0.32
2017,11,18,322,-0.6744436188329457,0.7383263540031063,101.3,22.79,201.2,0.73,0.0,0.49
2017,11,18,322,-0.6744436188329457,0.7383263540031063,121.2,21.403,200.3,0.96,0.0,-0.57
2017,11,18,322,-0.6744436188329457,0.7383263540031063,143.0,20.452,200.2,1.24,0.0,-1.26
2017,12,13,347,-0.3049212246562894,0.9523775757303973,4.1,23.147,207.8,0.0,0.0,2.68
2017,12,13,347,-0.3049212246562894,0.9523775757303973,21.2,23.157,209.6,0.0,0.0,0.36
2017,12,13,347,-0.3049212246562894,0.9523775757303973,40.1,23.16,208.5,0.0,0.0,2.16
2017,12,13,347,-0.3049212246562894,0.9523775757303973,60.7,23.154,209.6,0.0,0.0,0.97
2017,12,13,347,-0.3049212246562894,0.9523775757303973,80.4,23.128,209.4,0.0,0.0,0.63
2017,12,13,347,-0.3049212246562894,0.9523775757303973,100.5,23.124,208.3,0.0,0.0,-0.59
2017,12,13,347,-0.3049212246562894,0.9523775757303973,121.2,21.827,209.2,0.05,0.0,-0.67
2017,12,13,347,-0.3049212246562894,0.9523775757303973,140.9,20.842,210.5,0.32,0.0,-0.38
2018,1,16,16,0.2719581575341055,0.9623090774541486,3.9,21.722,217.5,0.0,0.0,6.44
2018,1,16,16,0.2719581575341055,0.9623090774541486,20.5,21.688,217.9,0.0,0.0,6.37
2018,1,16,16,0.2719581575341055,0.9623090774541486,39.1,21.691,216.9,0.0,0.0,6.45
2018,1,16,16,0.2719581575341055,0.9623090774541486,59.2,21.681,216.9,0.0,0.0,1.62
2018,1,16,16,0.2719581575341055,0.9623090774541486,80.0,21.385,216.2,0.05,0.0,0.24
2018,1,16,16,0.2719581575341055,0.9623090774541486,101.2,21.277,215.2,0.2,0.0,0.65
2018,1,16,16,0.2719581575341055,0.9623090774541486,120.3,20.977,215.1,0.22,0.0,0.13
2018,1,16,16,0.2719581575341055,0.9623090774541486,139.8,20.89,213.3,0.35,0.0,0.45
2018,2,11,42,0.6616346182422783,0.7498264012045686,3.4,20.853,221.5,0.0,0.0,8.13
2018,2,11,42,0.6616346182422783,0.7498264012045686,20.0,20.853,222.2,0.0,0.0,9.22
2018,2,11,42,0.6616346182422783,0.7498264012045686,39.4,20.805,220.4,0.0,0.0,4.06
2018,2,11,42,0.6616346182422783,0.7498264012045686,59.5,20.769,219.8,0.0,0.0,2.43
2018,2,11,42,0.6616346182422783,0.7498264012045686,79.9,20.737,218.5,0.06,0.0,1.61
2018,2,11,42,0.6616346182422783,0.7498264012045686,99.8,20.7,219.1,0.0,0.0,0.3
2018,2,11,42,0.6616346182422783,0.7498264012045686,119.1,20.437,219.6,0.0,0.0,0.7
2018,2,11,42,0.6616346182422783,0.7498264012045686,142.0,19.732,209.3,0.88,0.0,-0.15
2018,2,27,58,0.8406184056344782,0.5416278206559814,4.1,20.999,222.0,0.0,0.0,1.57
2018,2,27,58,0.8406184056344782,0.5416278206559814,20.0,21.01,221.7,0.0,0.0,0.48
2018,2,27,58,0.8406184056344782,0.5416278206559814,39.3,20.974,222.0,0.0,0.0,0.5
2018,2,27,58,0.8406184056344782,0.5416278206559814,59.1,20.898,221.1,0.0,0.0,2.1
2018,2,27,58,0.8406184056344782,0.5416278206559814,79.5,20.736,220.3,0.0,0.0,0.62
2018,2,27,58,0.8406184056344782,0.5416278206559814,100.6,20.611,218.2,0.0,0.0,2.48
2018,2,27,58,0.8406184056344782,0.5416278206559814,119.5,20.535,216.1,0.26,0.0,1.23
2018,2,27,58,0.8406184056344782,0.5416278206559814,141.5,19.609,198.8,2.03,0.04,-1.97
2018,3,15,74,0.9562348265919056,0.29260033563334836,7.2,20.223,220.8,0.05,0.0,3.81
2018,3,15,74,0.9562348265919056,0.29260033563334836,19.0,20.238,221.5,0.05,0.0,5.44
2018,3,15,74,0.9562348265919056,0.29260033563334836,38.7,20.244,220.5,0.05,0.0,4.57
2018,3,15,74,0.9562348265919056,0.29260033563334836,61.6,20.261,220.5,0.07,0.0,2.47
2018,3,15,74,0.9562348265919056,0.29260033563334836,78.3,20.252,220.6,0.07,0.0,-0.1
2018,3,15,74,0.9562348265919056,0.29260033563334836,98.6,20.268,219.8,0.12,0.0,-0.09
2018,3,15,74,0.9562348265919056,0.29260033563334836,123.8,20.223,219.4,0.15,0.0,2.31
2018,3,15,74,0.9562348265919056,0.29260033563334836,138.4,20.196,217.7,0.31,0.0,0.35
2018,3,24,83,0.989932495087353,0.141540295217043,5.4,20.072,222.1,0.09,0.0,5.49
2018,3,24,83,0.989932495087353,0.141540295217043,20.2,20.084,220.4,0.08,0.0,11.69
2018,3,24,83,0.989932495087353,0.141540295217043,40.0,20.09,221.6,0.1,0.0,6.98
2018,3,24,83,0.989932495087353,0.141540295217043,60.3,20.092,221.2,0.11,0.0,6.79
2018,3,24,83,0.989932495087353,0.141540295217043,80.0,20.087,220.4,0.12,0.0,5.05
2018,3,24,83,0.989932495087353,0.141540295217043,99.6,20.084,220.7,0.12,0.0,3.95
2018,3,24,83,0.989932495087353,0.141540295217043,119.7,20.079,221.6,0.12,0.0,3.18
2018,3,24,83,0.989932495087353,0.141540295217043,140.9,19.96,220.2,0.14,0.0,-1.14
2018,4,14,104,0.9760105506323683,-0.21772323039653177,4.2,20.775,224.0,0.0,0.0,6.5
2018,4,14,104,0.9760105506323683,-0.21772323039653177,19.2,20.78,224.2,0.0,0.0,5.76
2018,4,14,104,0.9760105506323683,-0.21772323039653177,38.7,20.437,224.1,0.0,0.0,5.36
2018,4,14,104,0.9760105506323683,-0.21772323039653177,59.9,20.041,224.8,0.0,0.0,5.02
2018,4,14,104,0.9760105506323683,-0.21772323039653177,79.8,19.985,223.9,0.47,0.0,2.72
2018,4,14,104,0.9760105506323683,-0.21772323039653177,101.1,19.911,212.6,1.03,0.04,0.34
2018,4,14,104,0.9760105506323683,-0.21772323039653177,119.5,19.896,202.4,2.33,0.1,-1.01
2018,4,14,104,0.9760105506323683,-0.21772323039653177,142.0,19.227,201.9,2.58,0.1,0.15
2018,4,26,116,0.9106046300942162,-0.4132786077829042,3.0,21.173,224.1,0.0,0.0,4.76
2018,4,26,116,0.9106046300942162,-0.4132786077829042,18.3,20.98,224.2,0.0,0.0,7.32
2018,4,26,116,0.9106046300942162,-0.4132786077829042,39.1,20.981,224.8,0.0,0.0,3.59
2018,4,26,116,0.9106046300942162,-0.4132786077829042,60.2,20.346,227.6,0.0,0.0,4.53
2018,4,26,116,0.9106046300942162,-0.4132786077829042,79.0,19.97,223.7,0.0,0.0,3.87
2018,4,26,116,0.9106046300942162,-0.4132786077829042,101.6,19.93,218.2,0.38,0.0,-1.11
2018,4,26,116,0.9106046300942162,-0.4132786077829042,119.5,19.893,217.7,0.48,0.0,0.36
2018,4,26,116,0.9106046300942162,-0.4132786077829042,142.0,19.88,217.1,0.55,0.0,-0.02
2018,5,24,144,0.6152845999633276,-0.7883050558305255,4.4,24.682,211.3,0.0,0.0,3.73
2018,5,24,144,0.6152845999633276,-0.7883050558305255,20.3,22.447,218.3,0.0,0.0,3.9
2018,5,24,144,0.6152845999633276,-0.7883050558305255,40.1,22.702,232.2,0.0,0.0,-3.11
2018,5,24,144,0.6152845999633276,-0.7883050558305255,60.0,20.202,233.3,0.0,0.0,-1.96
2018,5,24,144,0.6152845999633276,-0.7883050558305255,80.2,19.923,230.1,0.0,0.0,2.27
2018,5,24,144,0.6152845999633276,-0.7883050558305255,100.5,19.677,224.3,0.0,0.0,1.49
2018,5,24,144,0.6152845999633276,-0.7883050558305255,120.9,19.507,214.5,1.01,0.0,0.31
2018,5,24,144,0.6152845999633276,-0.7883050558305255,141.3,19.451,213.2,1.41,0.0,0.36
2018,6,15,166,0.28023067519921585,-0.9599326896597447,3.7,25.431,207.8,0.0,0.0,4.61
2018,6,15,166,0.28023067519921585,-0.9599326896597447,20.0,25.29,207.9,0.0,0.0,5.38
2018,6,15,166,0.28023067519921585,-0.9599326896597447,39.8,22.533,228.2,0.0,0.0,4.43
2018,6,15,166,0.28023067519921585,-0.9599326896597447,59.9,20.995,230.4,0.0,0.0,3.53
2018,6,15,166,0.28023067519921585,-0.9599326896597447,79.5,20.355,214.9,0.57,0.0,5.27
2018,6,15,166,0.28023067519921585,-0.9599326896597447,99.7,19.972,216.2,0.6,0.0,1.56
2018,6,15,166,0.28023067519921585,-0.9599326896597447,123.0,19.761,213.9,0.82,0.0,0.28
2018,6,15,166,0.28023067519921585,-0.9599326896597447,143.3,19.534,211.8,1.35,0.04,0.96
2018,7,21,202,-0.3294084822245302,-0.9441875088341994,3.7,27.033,203.1,0.0,0.0,3.02
2018,7,21,202,-0.3294084822245302,-0.9441875088341994,19.8,26.918,203.9,0.0,0.0,2.61
2018,7,21,202,-0.3294084822245302,-0.9441875088341994,40.2,22.926,223.8,0.0,0.0,0.91
2018,7,21,202,-0.3294084822245302,-0.9441875088341994,59.8,21.243,229.8,0.0,0.0,2.58
2018,7,21,202,-0.3294084822245302,-0.9441875088341994,80.3,20.501,223.8,0.0,0.0,1.76
2018,7,21,202,-0.3294084822245302,-0.9441875088341994,99.8,20.117,217.6,0.14,0.0,1.44
2018,7,21,202,-0.3294084822245302,-0.9441875088341994,119.4,19.627,212.9,0.72,0.0,-0.77
2018,7,21,202,-0.3294084822245302,-0.9441875088341994,140.4,19.385,209.6,1.37,0.05,0.09
2018,8,14,226,-0.6807734094770159,-0.7324940716135792,4.1,28.284,197.9,0.0,0.0,4.59
2018,8,14,226,-0.6807734094770159,-0.7324940716135792,20.2,28.17,199.7,0.0,0.0,4.4
2018,8,14,226,-0.6807734094770159,-0.7324940716135792,39.3,27.28,215.4,0.0,0.0,4.3
2018,8,14,226,-0.6807734094770159,-0.7324940716135792,60.5,23.927,232.5,0.0,0.0,3.94
2018,8,14,226,-0.6807734094770159,-0.7324940716135792,79.5,21.953,234.9,0.0,0.0,2.29
